scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\P10_100mlSpark\img351.png,116.69624629003755,102.50125238038046,97.34439602669454,90.5607490264029,105.16748443102469,67.91496680334194,123.28411020947345,53.09227298461116,139.7537700080632,35.79913019609185,161.5760692411947,31.681715246444412,179.69269501964348,39.50480365077456,189.16274940383258,48.56311653999899,197.80932079809224,55.97446344936435,206.86763368731664,64.20929334865926,210.98504863696397,76.97327969256634,133.1659060886273,99.20732042066254,191.2214568786563,117.3239461991113,192.0449398685858,98.79557892569778,117.51972927996704,129.26444955308892,,
labeled-data\P10_100mlSpark\img355.png,120.4019197447202,96.73687145087405,107.22619190584837,82.32591912710802,103.93225994613047,64.20929334865929,115.872763300108,45.680926075245765,134.40113057352158,35.79913019609188,157.0469127965825,30.858232256514924,173.51657259517228,41.15176963063354,182.57488548439667,51.03356550978742,192.86842285851532,57.20968793425857,202.33847724270439,64.62103484362399,207.69111667724607,75.32631371270736,133.57764758359207,101.26602789548627,192.0449398685858,117.3239461991113,190.80971538369155,98.79557892569781,115.872763300108,128.4409665631594,,
labeled-data\P10_100mlSpark\img360.png,117.10798778500225,99.6190619156273,104.34400144109523,83.14940211703748,109.28489938067213,62.150585873835524,120.40191974472026,45.26918458028098,136.87157954331002,35.387388701127094,158.6938787764415,34.975647206162364,172.2813481102781,48.1513750450342,181.33966099950243,55.562721954399564,191.22145687865634,60.50361989397655,202.33847724270444,65.03277633858872,209.33808265710516,75.32631371270736,131.51894010876833,100.44254490555676,196.16235481823324,114.44175573435808,192.8684228585153,98.79557892569778,113.81405582528433,130.91141553294793,,
labeled-data\P10_100mlSpark\img366.png,110.93186536053113,104.55995985520426,91.58001509718812,91.79597351129715,96.52091303676505,69.56193278320094,110.9318653605311,51.85704849971688,130.69545711883885,37.446096175950856,153.75298083686457,36.21087169105661,168.1639331606306,51.03356550978742,178.04572903978448,57.621429429223326,189.57449089879736,62.15058587383555,201.1032527578102,65.4445178335535,212.2202731218583,73.67934773284836,128.63674964401514,100.44254490555679,196.16235481823327,117.73568769407606,191.6331983736211,98.79557892569778,112.57883134039008,130.0879325430184,,
labeled-data\P10_100mlSpark\img373.png,111.34360685549586,105.38344284513374,89.93304911732912,92.2077150062619,96.93265453172978,68.73844979327146,110.9318653605311,50.621824014822664,129.04849113897987,37.44609617595083,150.87079037211134,42.386994115527784,166.1052256858069,57.20968793425857,176.8105045548903,59.68013690404703,188.75100790886782,60.91536138894131,200.27976976788068,62.15058587383555,213.04375611178776,67.91496680334194,128.22500814905038,101.26602789548627,194.927130333339,116.08872171421706,190.80971538369158,98.79557892569778,114.22579732024906,128.85270805812414,,
labeled-data\P10_100mlSpark\img380.png,111.7553483504606,105.79518434009842,92.40349808711761,92.61945650122661,92.81523958208234,69.15019128823619,109.69664087563686,53.50401447957586,129.46023263394463,44.44570159035152,149.63556588721707,51.44530700475215,168.1639331606306,60.09187839901179,180.1044365146082,61.327102883906036,192.4566813635506,59.68013690404703,203.1619602326339,60.50361989397655,213.04375611178776,65.03277633858875,129.46023263394463,99.6190619156273,195.33887182830375,115.26523872428757,190.39797388872682,98.38383743073305,114.22579732024909,130.08793254301838,,
labeled-data\P10_100mlSpark\img385.png,111.7553483504606,104.14821836023947,92.40349808711758,93.03119799619137,93.22698107704713,69.56193278320094,110.10838237060159,55.15098045943486,134.40113057352153,52.6805314896464,154.9882053217588,56.38620494432911,173.92831409013704,60.91536138894128,185.4570759491499,58.85665391411757,196.574096313198,57.621429429223355,208.51459966717562,58.444912419152814,219.2198785362589,62.562327368800254,128.22500814905038,102.91299387534525,197.3975793031275,114.44175573435811,190.80971538369158,97.9720959357683,112.99057283535484,128.44096656315944,,
labeled-data\P10_100mlSpark\img392.png,110.9318653605311,106.2069258350632,90.75653210725861,95.91338846094459,94.87394705690608,75.32631371270736,113.40231433031957,63.38581035872977,135.22461356345104,59.68013690404703,157.45865429154725,57.621429429223326,179.28095352467872,58.033170924188084,190.39797388872682,55.56272195439962,200.27976976788065,53.50401447957586,212.63201461682306,50.210082519857906,223.33729348590632,49.798341024893205,126.98978366415614,104.14821836023947,195.7506133232685,115.67698021925233,193.69190584844478,98.38383743073308,112.57883134039008,129.26444955308892,,
labeled-data\P10_100mlSpark\img395.png,111.34360685549584,105.79518434009847,90.75653210725861,98.79557892569784,95.69743004683554,76.56153819760158,115.87276330010806,63.7975518536945,137.28332103827478,60.09187839901176,160.34084475630047,56.79794643929384,181.33966099950246,55.15098045943489,192.8684228585153,54.73923896447013,202.33847724270444,53.09227298461116,210.98504863696408,48.97485803496369,221.2785860110827,42.798735610492514,126.98978366415614,103.32473537030998,192.0449398685858,114.03001423939335,189.98623239376207,95.91338846094459,112.57883134039008,130.91141553294787,,
labeled-data\P10_100mlSpark\img398.png,114.22579732024906,108.26563330988694,88.28608313747014,102.50125238038052,96.52091303676505,79.8554701573195,115.4610218051433,63.385810358729714,141.40073598792222,58.85665391411757,164.04651821098318,56.79794643929384,183.81010996929092,47.32789205510471,192.04493986858583,41.975252620563055,200.6915112628454,37.446096175950856,210.98504863696408,39.09306215580983,220.86684451611788,43.622218600422,129.46023263394463,103.73647686527474,194.92713033333902,114.03001423939335,190.80971538369158,94.67816397605034,110.9318653605311,131.7348985228774,,
labeled-data\P10_100mlSpark\img401.png,113.4023143303196,104.14821836023947,96.52091303676505,87.26681706668492,110.93186536053108,66.26800082348296,131.51894010876836,58.85665391411757,151.2825318670761,54.327497469505374,169.81089914048962,45.269184580281006,188.75100790886788,35.387388701127094,198.22106229305697,37.03435468098607,209.74982415206983,37.857837670915586,220.04336152618848,39.504803650774534,226.63122544562438,46.092667570210466,130.69545711883885,102.50125238038049,192.45668136355056,116.08872171421709,192.0449398685858,95.50164696597983,112.99057283535484,130.4996740379831,,
labeled-data\P10_100mlSpark\img404.png,115.4610218051433,100.03080341059203,104.75574293605993,82.73766062207275,113.4023143303196,65.03277633858872,131.9306816037331,56.79794643929384,149.6355658872171,46.916150560139954,164.8700012009127,35.79913019609185,186.28055893907938,34.975647206162364,196.16235481823327,35.79913019609185,205.63240920242237,37.0343546809861,215.1024635866115,39.50480365077462,222.10206900101215,47.32789205510471,133.1659060886273,101.677769390451,192.0449398685858,114.44175573435808,190.80971538369158,94.67816397605034,117.51972927996707,127.61748357322995,,
labeled-data\P10_100mlSpark\img407.png,119.99017824975553,100.44254490555676,107.22619190584837,85.61985108682597,117.93147077493177,67.50322530837718,132.34242309869782,52.6805314896464,145.10640944260493,39.91654514573932,164.04651821098315,30.858232256514952,184.22185146425568,34.152164216232876,194.10364734340953,35.79913019609185,204.39718471752815,38.6813206608451,213.86723910171733,40.74002813566884,220.04336152618842,47.73963355006944,135.22461356345104,100.44254490555679,190.80971538369158,115.67698021925233,190.80971538369158,93.44293949115612,120.40191974472023,125.55877609840621,,
labeled-data\P10_100mlSpark\img409.png,123.69585170443818,100.03080341059203,109.2848993806721,85.61985108682597,114.63753881521379,64.62103484362399,126.57804216919143,45.26918458028098,143.87118495771068,34.152164216232876,164.87000120091264,31.681715246444412,185.4570759491499,34.563905711197634,194.92713033333902,35.79913019609188,203.98544322256342,37.85783767091556,214.27898059668203,40.32828664070408,220.86684451611794,47.32789205510474,137.6950625332395,100.03080341059203,192.45668136355056,115.26523872428757,189.9862323937621,94.26642248108561,120.40191974472023,127.61748357322992,,
labeled-data\P10_100mlSpark\img416.png,121.63714422961448,102.91299387534522,108.87315788570737,88.09030005661441,112.57883134039008,67.50322530837721,120.81366123968499,49.38659952992842,136.4598380483453,33.740422721268146,161.98781073615945,30.858232256514924,183.39836847432616,33.740422721268146,194.51538883837426,34.975647206162364,205.22066770745766,37.03435468098607,215.51420508157628,39.50480365077456,223.7490349808712,47.327892055104684,143.0477019677812,102.08951088541576,191.63319837362107,116.50046320918182,189.16274940383258,94.67816397605034,123.28411020947343,123.50006862358245,,
labeled-data\P10_100mlSpark\img423.png,121.22540273464972,101.26602789548625,104.3440014410952,88.09030005661444,109.28489938067216,67.09148381341245,123.28411020947343,51.445307004752124,136.87157954331005,34.97564720616239,158.6938787764415,31.269973751479654,181.75140249446721,32.5051982363739,192.0449398685858,34.563905711197634,202.3384772427044,36.62261318602134,211.80853162689348,39.91654514573932,,,145.51815093756966,97.97209593576827,192.45668136355056,116.50046320918185,191.2214568786563,95.5016469659798,126.57804216919138,123.50006862358248,,
labeled-data\P10_100mlSpark\img446.png,110.9318653605311,102.50125238038049,92.40349808711764,87.26681706668498,98.16787901662406,64.62103484362396,115.87276330010803,49.38659952992839,135.63635505841577,35.38738870112712,159.92910326133574,30.446490761550223,180.51617800957297,34.152164216232876,187.51578342397363,41.15176963063354,193.69190584844475,48.56311653999899,199.86802827291586,58.033170924188084,205.22066770745758,67.914966803342,133.1659060886273,99.20732042066254,191.2214568786563,116.91220470414657,190.80971538369158,96.32512995590932,119.16669525982601,125.55877609840621,,
labeled-data\P10_100mlSpark\img449.png,110.10838237060162,100.44254490555679,91.99175659215285,84.79636809689649,96.93265453172981,62.97406886376501,112.99057283535484,47.327892055104684,132.75416459366258,37.857837670915586,154.16472233182932,31.681715246444412,176.39876305992553,35.38738870112712,184.6335929592204,41.15176963063354,191.22145687865634,48.1513750450342,196.574096313198,57.209687934258596,203.1619602326339,65.03277633858875,134.81287206848629,97.56035444080356,192.0449398685858,116.50046320918182,190.39797388872682,97.56035444080356,117.93147077493177,127.61748357322992,,
labeled-data\P10_100mlSpark\img453.png,115.04928031017855,103.32473537030998,92.81523958208234,92.61945650122664,96.1091715418003,67.50322530837721,112.99057283535484,50.621824014822664,130.28371562387412,36.21087169105658,152.10601485700556,30.034749266585465,173.51657259517233,37.85783767091556,180.9279195045377,44.85744308531625,189.16274940383258,50.621824014822664,196.98583780816273,57.621429429223355,206.04415069738715,62.562327368800226,133.9893890785568,98.79557892569781,193.28016435348005,119.79439516889977,192.0449398685858,100.44254490555679,118.3432122698965,127.20574207826516,,
labeled-data\P10_100mlSpark\img457.png,112.99057283535484,105.79518434009847,95.69743004683556,92.2077150062619,99.81484499648298,68.3267082983067,114.22579732024906,50.621824014822636,132.75416459366258,37.857837670915586,154.1647223318293,30.858232256514924,174.3400555851018,44.44570159035149,182.16314398943192,51.44530700475218,192.0449398685858,55.56272195439968,200.69151126284544,61.327102883906036,207.69111667724607,69.56193278320092,134.40113057352156,97.9720959357683,194.51538883837426,117.73568769407606,191.63319837362107,99.6190619156273,118.34321226989653,126.79400058330043,,
labeled-data\P10_100mlSpark\img461.png,112.57883134039005,104.55995985520426,89.10956612739963,93.03119799619134,95.28568855187083,68.32670829830667,112.57883134039008,50.210082519857934,131.1071986138036,37.857837670915586,156.63517130161776,32.50519823637393,173.5165725951723,47.32789205510471,181.75140249446716,53.504014479575915,191.22145687865628,56.38620494432911,199.86802827291595,62.562327368800254,206.8676336873167,69.56193278320094,133.9893890785568,97.56035444080356,194.10364734340953,119.38265367393504,193.69190584844478,101.677769390451,117.10798778500228,128.85270805812414,,
labeled-data\P10_100mlSpark\img465.png,112.16708984542535,102.91299387534522,90.34479061229388,91.38423201633239,95.2856885518708,67.50322530837718,113.8140558252843,51.03356550978745,132.75416459366255,38.6813206608451,156.63517130161776,37.03435468098607,173.5165725951723,50.621824014822664,180.516178009573,56.38620494432908,190.39797388872682,58.444912419152814,199.04454528298646,62.97406886376501,207.27937518228134,69.15019128823616,133.1659060886273,98.79557892569781,193.69190584844478,119.38265367393504,194.51538883837426,100.44254490555676,117.93147077493177,127.61748357322995,,
labeled-data\P10_100mlSpark\img469.png,110.93186536053113,104.55995985520426,91.99175659215283,90.14900753143814,94.87394705690608,65.03277633858872,110.52012386556638,44.03396009538676,131.51894010876836,34.563905711197606,154.98820532175878,37.44609617595083,169.3991576455248,53.504014479575886,178.04572903978445,57.621429429223326,188.75100790886785,59.26839540908233,197.80932079809222,62.97406886376501,205.22066770745764,69.9736742781657,133.57764758359207,97.9720959357683,191.63319837362107,118.14742918904079,189.9862323937621,100.03080341059203,117.10798778500228,127.61748357322995,,
labeled-data\P10_100mlSpark\img478.png,112.57883134039011,103.73647686527474,91.5800150971881,95.91338846094459,92.40349808711761,74.91457221774263,108.8731578857074,58.8566539141176,126.16630067422665,42.386994115527784,150.04730738218183,44.85744308531625,167.75219166566586,56.79794643929384,177.222246049855,60.09187839901182,187.5157834239736,61.327102883906036,197.80932079809224,61.327102883906036,208.10285817221083,63.7975518536945,129.87197412890936,100.85428640052152,194.92713033333902,119.38265367393501,192.8684228585153,102.08951088541576,116.28450479507279,128.85270805812414,,
labeled-data\P10_100mlSpark\img482.png,110.93186536053113,104.97170135016898,92.81523958208228,91.79597351129712,98.16787901662403,70.79715726809516,111.34360685549586,52.68053148964637,131.10719861380363,41.975252620563026,150.87079037211134,49.386599529928446,167.7521916656659,58.444912419152814,178.45747053474923,60.09187839901179,189.57449089879736,59.26839540908233,200.69151126284538,60.50361989397652,209.3380826571051,65.03277633858875,129.87197412890936,101.677769390451,194.51538883837426,116.50046320918182,191.2214568786563,97.9720959357683,117.10798778500228,128.02922506819465,,
labeled-data\P10_100mlSpark\img489.png,111.7553483504606,105.38344284513371,93.2269810770471,95.08990547101513,91.16827360222334,71.62064025802465,106.81445041088367,56.79794643929384,127.40152515912092,53.09227298461116,148.40034140232288,54.3274974695054,167.7521916656659,58.033170924188056,177.22224604985502,58.85665391411757,187.5157834239736,58.033170924188056,197.80932079809224,56.79794643929384,208.9263411621403,56.79794643929384,129.04849113897987,102.08951088541576,195.33887182830375,116.08872171421709,190.80971538369158,98.38383743073305,113.81405582528433,129.2644495530889,,
