scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\TaL_1to8009\img050.png,109.69664087563689,167.14466708984543,113.81405582528433,138.3227624423133,125.34281768429716,112.38304825953438,142.63596047281644,89.73726603647344,164.4582597059479,80.67895314724905,190.39797388872685,76.97327969256634,213.04375611178776,81.09069464221378,226.63122544562438,85.20810959186122,238.98347029456667,89.32552454150868,250.1004906586148,93.85468098612085,262.4527355075571,103.32473537030998,122.04888572457921,182.79084389850573,,,214.69072209164673,159.73332018048
labeled-data\TaL_1to8009\img094.png,115.04928031017855,158.90983719055052,120.40191974472023,129.67619104805365,128.63674964401514,104.55995985520423,143.0477019677812,81.91417763214326,169.8108991404896,73.26760623788363,196.98583780816276,76.5615381976016,221.2785860110827,74.09108922781311,234.4543138499545,72.03238175298941,245.9830757089674,74.91457221774263,256.68835457805073,79.85547015731956,266.15840896223983,86.44333407675546,124.51933469436767,175.3794969891403,,,221.69032750604745,151.49849028118513
labeled-data\TaL_1to8009\img168.png,103.52051845116571,163.43899363516272,110.93186536053113,137.4992794523838,124.10759319940294,114.03001423939335,143.04770196778117,95.91338846094456,164.4582597059479,85.61985108682597,189.9862323937621,83.56114361200227,210.16156564703462,90.14900753143817,222.10206900101215,100.03080341059203,234.4543138499545,106.61866733002793,245.98307570896733,114.03001423939335,257.1000960730155,125.14703460344145,115.4610218051433,185.26129286829416,214.27898059668203,181.55561941361148,212.2202731218583,161.79202765530374
labeled-data\TaL_1to8009\img176.png,99.814844996483,167.55640858481016,108.8731578857074,140.79321141210173,122.46062721954397,116.50046320918182,138.93028701813375,96.73687145087408,165.28174269587743,90.5607490264029,192.0449398685858,86.44333407675543,215.1024635866115,90.5607490264029,227.8664499305186,94.67816397605034,238.57172879960197,99.6190619156273,249.68874916365004,102.50125238038049,262.8644770025219,106.61866733002793,112.99057283535484,183.20258539347046,217.57291255639998,179.90865343375248,217.98465405136469,161.38028616033898
labeled-data\TaL_1to8009\img194.png,119.16669525982601,163.4389936351627,123.28411020947345,137.08753795741904,128.22500814905038,110.32434078471064,144.28292645267544,91.38423201633242,168.9874161505601,87.67855856164968,194.51538883837426,85.61985108682597,217.98465405136474,94.26642248108561,230.33689890030703,101.26602789548627,242.27740225428468,106.61866733002796,255.04138859819173,109.50085779478115,267.3936334471341,113.6182727444286,111.7553483504606,182.37910240354097,,,218.8081370412942,164.6742181200569
labeled-data\TaL_1to8009\img202.png,106.81445041088367,163.43899363516272,112.99057283535484,135.44057197756007,122.46062721954397,112.38304825953438,139.75377000806324,94.67816397605037,164.04651821098318,90.5607490264029,187.10404192900887,88.09030005661444,206.8676336873166,97.56035444080356,218.39639554632956,103.73647686527474,229.51341591037763,108.6773748048517,241.0421777693904,113.61827274442862,254.21790560826233,117.32394619911133,115.04928031017855,182.37910240354097,,,214.69072209164673,165.0859596150217
labeled-data\TaL_1to8009\img237.png,127.81326665408562,151.91023177614983,126.16630067422665,123.91181011854721,139.34202851309848,99.6190619156273,157.870395786512,80.67895314724905,180.1044365146082,71.20889876305992,206.4558921923519,75.32631371270733,229.10167441541282,83.56114361200224,241.86566075931992,87.26681706668495,253.39442261833273,90.97249052136766,266.15840896223983,94.67816397605034,278.09891231621737,98.38383743073305,126.16630067422665,178.2616874538935,,,223.33729348590643,160.5568031704095
labeled-data\TaL_1to8009\img248.png,126.98978366415616,144.9106263617492,127.81326665408565,117.73568769407606,132.75416459366258,86.85507557172019,149.6355658872171,67.91496680334194,174.75179708006652,58.85665391411757,197.3975793031275,58.033170924188056,219.63162003122372,63.3858103587298,232.39560637513082,71.62064025802465,242.27740225428468,81.09069464221378,247.6300416888263,93.85468098612085,250.5122321535795,108.67737480485167,130.28371562387412,170.8503405445281,,,218.3963955463295,160.14506167544474
