scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\059_aud\img003.png,68.35384229030635,113.63647126354311,230.65562890148524,120.95511946616921,109.68267919925376,104.16527947190934,109.2521704814522,104.59578818971085,154.45558585061346,106.74833177871852,154.88609456841496,106.7483317787185,194.06238788835483,108.4703666499247,194.49289660615622,108.03985793212311
labeled-data\059_aud\img099.png,70.07587716151252,125.26020664418454,230.2251201836838,131.71783741120757,104.08606586783381,98.13815742268781,103.22504843223072,140.75852048503987,151.01151610820116,86.08391332424483,143.6928679055751,150.66022099447514,195.78442275956084,104.59578818971085,189.75730071033942,143.34157279184902
labeled-data\059_aud\img141.png,63.18773767668793,113.63647126354311,236.25224223290522,122.2466456195738,101.5030135610246,90.38900050226022,102.79453971442919,107.60934921432161,152.73355097940734,81.77882614622945,146.2759202123843,117.51104972375691,196.64544019516396,96.84663126928322,191.909844299347,113.63647126354311
labeled-data\059_aud\img181.png,68.35384229030637,111.91443639233697,230.22512018368369,119.23308459496306,109.25217048145225,104.59578818971082,109.68267919925376,103.73477075410776,149.289481236995,111.05341895673388,149.28948123699504,111.48392767453541,191.9098442993471,109.76189280332926,192.3403530171486,109.76189280332932
labeled-data\059_aud\img202.png,67.49282485470331,118.37206715935997,234.5302073616991,130.42631125780298,100.21148740762001,81.77882614622948,99.78097868981848,138.60597689603216,151.01151610820122,83.50086101743565,146.70642893018584,154.53479945468894,197.93696634856852,101.15171844729855,194.06238788835478,147.21615125206284
labeled-data\059_aud\img282.png,70.93689459711558,119.66359331276456,227.21155915907295,127.41275023319224,107.53013561024613,107.17884049652011,109.68267919925378,118.8025758771615,150.58100739039966,101.15171844729858,147.13693764798737,131.7178374112076,192.77086173495005,111.0534189567339,185.0217048145225,118.80257587716153
labeled-data\059_aud\img293.png,73.95045562172632,108.03985793212314,231.51664633708836,116.65003228815385,113.55725765946761,93.83307024467248,111.83522278826149,107.60934921432158,154.02507713281196,88.23645691325251,148.42846380139198,118.8025758771615,195.35391404175934,100.29070101169552,189.3267919925378,108.03985793212317
