scorer,,,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,,,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,P9_100mlSpark,img162.png,120.4019197447202,106.2069258350632,128.63674964401508,86.44333407675546,142.22421897785173,65.85625932851823,159.9291032613357,55.56272195439962,180.10443651460818,46.504409065175224,202.33847724270439,42.79873561049254,221.69032750604745,48.97485803496372,229.92515740534228,54.739238964470104,237.33650431470775,61.738844378870766,,,,,137.69506253323954,107.03040882499272,215.1024635866115,132.9701230077716,213.86723910171727,109.50085779478115,107.63793340081313,147.38107533153766,,
labeled-data,P9_100mlSpark,img180.png,121.63714422961445,105.38344284513371,128.22500814905038,88.09030005661444,138.10680402820427,67.09148381341251,155.39994681672354,53.915755974540616,175.575280069996,46.092667570210494,196.16235481823324,41.563511125598296,213.45549760675257,50.210082519857906,221.6903275060474,57.209687934258596,,,,,,,136.87157954331002,110.7360822796754,217.57291255639998,132.9701230077716,215.925946576541,112.7947897544991,108.04967489577788,146.14585084664344,,
labeled-data,P9_100mlSpark,img196.png,120.40191974472029,106.2069258350632,125.34281768429719,84.38462660193176,134.40113057352153,67.09148381341245,147.5768584123934,50.621824014822664,166.9287086757364,45.26918458028098,186.28055893907938,46.91615056013998,204.491331693315,57.609711565284215,213.13790308757464,63.79755185369453,220.45510302115318,69.56193278320092,228.27819142548336,76.14979670263688,234.0425723549898,85.61985108682597,136.4598380483453,109.08911629981642,217.57291255639998,132.14664001784212,217.57291255639998,110.7360822796754,109.28489938067216,144.49888486678446,,
labeled-data,P9_100mlSpark,img201.png,124.10759319940294,105.38344284513369,124.73106437381963,82.32591912710802,131.51894010876833,60.50361989397655,148.8120828972876,49.386599529928446,166.51696718077164,45.680926075245736,185.04533445418514,48.56311653999896,198.6328037880217,62.150585873835524,208.1028581722109,67.50322530837724,218.8081370412942,69.56193278320092,228.2781914254833,74.50283072277784,235.68953833484872,84.38462660193173,135.63635505841577,109.50085779478115,215.925946576541,135.85231347252483,217.16117106143523,114.85349722932284,111.34360685549584,144.49888486678444,,
labeled-data,P9_100mlSpark,img206.png,126.5780421691914,104.97170135016893,124.10759319940294,84.38462660193173,129.8719741289094,63.7975518536945,143.87118495771068,49.798341024893176,166.48181358895428,45.68092607524571,185.63365203678435,54.09233206217519,199.85631040897684,67.07976594947334,211.47921924377656,69.24433826402304,223.92561106850567,70.2678330694653,233.40738331663394,74.47939499489962,239.90110026028302,82.30248339922971,135.22461356345104,109.91259928974591,216.74942956647047,135.02883048259534,217.98465405136474,113.6182727444286,112.16708984542535,142.85191888692546,,
labeled-data,P9_100mlSpark,img211.png,126.98978366415616,104.5599598552042,124.51933469436767,82.73766062207278,131.1071986138036,63.38581035872974,143.8711849577107,50.621824014822664,163.2230352210537,46.504409065175224,182.16314398943192,55.15098045943489,197.80932079809224,67.50322530837721,208.10285817221083,70.79715726809513,221.6903275060474,70.38541577313043,231.5721233852013,73.2676062378836,240.6304362744257,79.03198716739004,136.87157954331002,109.50085779478115,218.8081370412942,134.61708898763058,217.57291255639998,111.55956526960489,112.99057283535481,141.61669440203124,,
labeled-data,P9_100mlSpark,img216.png,128.63674964401514,102.91299387534522,125.34281768429716,82.32591912710802,132.75416459366255,62.150585873835524,145.51815093756966,48.97485803496369,166.1052256858069,47.73963355006947,183.81010996929092,54.73923896447013,199.45628677795125,69.15019128823619,211.39679013192878,70.79715726809516,222.9255519909416,70.79715726809513,234.04257235498963,71.62064025802465,245.15959271903787,73.67934773284838,137.6950625332395,107.03040882499269,220.45510302115318,132.9701230077716,220.86684451611794,112.7947897544991,110.93186536053113,142.85191888692546,,
labeled-data,P9_100mlSpark,img224.png,129.87197412890936,100.03080341059203,123.27239234553434,81.17312375406149,133.57764758359207,62.150585873835524,152.10601485700556,53.09227298461113,173.10483110020758,58.033170924188056,192.45668136355056,66.26800082348296,213.04375611178776,70.79715726809516,222.5138104959769,64.62103484362399,232.39560637513077,62.562327368800254,242.27740225428468,65.8562593285182,248.04178318379113,73.26760623788363,138.93028701813375,106.2069258350632,222.10206900101215,134.61708898763058,220.86684451611794,111.97130676456962,119.16669525982599,137.4992794523838,,
labeled-data,P9_100mlSpark,img229.png,135.6363550584158,100.85428640052154,119.57843675479074,82.32591912710805,131.10719861380363,63.38581035872974,152.51775635197035,58.033170924188084,172.28134811027806,61.327102883906036,192.45668136355053,65.85625932851823,215.1024635866115,65.85625932851823,223.33729348590637,58.444912419152814,233.21908936506028,58.033170924188084,242.68914374924944,62.97406886376504,248.45352467875583,72.03238175298938,145.51815093756966,106.61866733002793,219.63162003122372,132.14664001784212,220.86684451611794,111.14782377464013,120.81366123968502,133.79360599770112,,
labeled-data,P9_100mlSpark,img232.png,134.40113057352153,104.97170135016893,120.40191974472026,87.67855856164962,133.98938907855683,69.97367427816565,151.6942733620408,62.97406886376501,175.16353857503128,64.20929334865926,196.98583780816273,66.26800082348296,217.9846540513648,59.26839540908233,224.57251797080065,51.033565509787394,235.27779683988402,53.09227298461113,242.68914374924938,61.32710288390601,248.45352467875583,69.15019128823619,148.8120828972876,108.26563330988694,221.6903275060474,135.44057197756007,220.04336152618842,113.20653124946386,124.10759319940294,127.20574207826513,,
labeled-data,P9_100mlSpark,img235.png,135.22461356345104,106.20692583506323,119.99017824975547,90.14900753143817,134.40113057352153,73.26760623788363,155.81168831168827,65.03277633858875,178.869212029714,64.20929334865926,201.10325275781017,58.8566539141176,218.39639554632944,47.73963355006944,228.27819142548336,49.386599529928446,234.8660553449192,56.38620494432911,241.45391926435516,63.7975518536945,248.04178318379107,69.9736742781657,150.87079037211134,108.26563330988694,222.10206900101215,137.08753795741904,217.98465405136474,110.7360822796754,126.98978366415619,125.55877609840621,,
labeled-data,P9_100mlSpark,img238.png,136.87157954331002,107.8538918149222,121.63714422961448,91.38423201633239,133.98938907855677,74.09108922781311,157.87039578651198,71.20889876305995,176.81050455489023,64.20929334865929,194.10364734340953,53.50401447957586,215.10246358661146,45.68092607524571,225.39600096073005,48.1513750450342,233.630830860025,54.327497469505374,238.5717287996019,62.562327368800254,245.98307570896733,70.79715726809513,154.98820532175878,111.14782377464013,219.21987853625896,131.32315702791263,220.04336152618842,107.03040882499269,129.04849113897987,125.14703460344145,,
labeled-data,P9_100mlSpark,img239.png,138.518545523169,107.85389181492218,122.04888572457921,93.44293949115612,130.69545711883885,74.09108922781311,151.28253186707605,68.3267082983067,173.10483110020755,64.20929334865926,190.80971538369158,51.44530700475218,214.6907220916468,43.210477105457244,226.21948395065962,46.092667570210466,232.39560637513082,54.3274974695054,238.1599873046372,63.79755185369453,244.33610972910836,71.20889876305989,155.81168831168827,107.03040882499269,220.86684451611794,132.14664001784212,219.21987853625896,107.85389181492218,127.81326665408568,121.8531026437235,,
labeled-data,P9_100mlSpark,img240.png,141.40073598792222,107.44215031995745,124.93107618933243,92.61945650122664,134.81287206848629,74.09108922781314,155.39994681672354,67.91496680334194,174.34005558510177,61.32710288390601,189.9862323937621,49.386599529928446,215.1024635866115,44.03396009538673,225.39600096073005,47.32789205510474,232.80734787009547,54.739238964470076,236.51302132477824,64.20929334865926,243.1008852442142,72.03238175298938,157.45865429154725,108.26563330988694,222.1020690010122,132.9701230077716,220.45510302115318,110.7360822796754,129.04849113897987,123.08832712861772,,
labeled-data,P9_100mlSpark,img241.png,138.6595639547123,107.53629729574425,121.95473874879241,92.52530952543978,130.40129832753922,72.34997627216728,153.3295214779607,64.62103484362399,175.16353857503125,53.91575597454059,192.4566813635505,41.563511125598296,215.92594657654095,44.44570159035152,225.3960009607301,48.56311653999899,233.21908936506023,54.327497469505374,237.33650431470775,63.7975518536945,243.92436823414366,72.44412324795417,157.870395786512,107.85389181492218,221.69032750604745,132.55838151280685,220.04336152618842,109.08911629981642,129.04849113897987,122.67658563365299,,
labeled-data,P9_100mlSpark,img242.png,142.63596047281644,106.61866733002793,122.8723687145087,92.20771500626194,134.81287206848629,72.03238175298941,156.63517130161776,62.97406886376501,173.92831409013704,50.621824014822664,193.6919058484448,40.32828664070408,213.86723910171722,44.44570159035152,224.16077647583595,47.73963355006944,231.16038189023644,54.32749746950532,235.68953833484866,63.385810358729685,241.45391926435522,72.03238175298938,159.51736176637098,106.61866733002793,219.63162003122366,131.32315702791263,217.57291255639993,110.32434078471067,130.28371562387414,121.8531026437235,,
labeled-data,P9_100mlSpark,img246.png,142.24765470573,104.94826562229073,124.10759319940294,87.67855856164968,135.22461356345104,67.09148381341248,153.4353863176867,51.76290152393008,176.56362128362096,41.257634470359505,201.76228158831807,41.86938778083709,223.58458082144946,46.59855604096205,232.13700523992227,52.33950124259022,235.26607897594485,63.20963833536899,242.12466595880218,70.84443278812549,250.9478134406963,77.96162090619123,163.63477671601842,103.73647686527474,222.10206900101215,135.02883048259534,220.04336152618842,111.14782377464013,131.10719861380363,119.7943951688998,,
labeled-data,P9_100mlSpark,img275.png,136.5891386159495,106.50108462636288,119.16669525982601,88.50204155157917,129.90712772072675,65.33865299382751,150.8942260999896,51.351160028965324,174.140043769589,43.42220678490921,196.9975556721019,40.43415148043002,217.65534166824764,49.5866113454413,223.00798110278933,58.12731789997491,231.25452886602332,65.02105847464955,237.7365279457334,73.13830567027935,241.64221321592882,83.72600183569767,159.51736176637098,107.44215031995745,220.86684451611794,134.20534749266585,219.21987853625896,109.08911629981642,129.87197412890936,118.14742918904082,,
labeled-data,P9_100mlSpark,img285.png,141.81247748288695,106.2069258350632,122.46062721954397,89.32552454150868,131.51894010876833,65.8562593285182,150.87079037211132,52.26878999468164,172.69308960524282,41.975252620563026,196.57409631319797,41.563511125598296,216.74942956647047,51.033565509787394,222.10206900101215,59.68013690404709,227.0429669405892,68.3267082983067,229.51341591037752,78.62024567242531,230.33689890030698,88.91378304654395,155.81168831168827,104.55995985520423,222.5138104959769,135.44057197756007,219.63162003122372,110.7360822796754,128.22500814905038,120.61787815882926,,
labeled-data,P9_100mlSpark,img296.png,140.16551150302797,102.08951088541576,119.16669525982599,89.73726603647341,129.46023263394463,66.67974231844772,148.8120828972876,51.85704849971688,170.63438213041906,43.622218600422,193.28016435348002,43.21047710545727,214.27898059668203,51.85704849971688,219.63162003122366,61.738844378870766,225.39600096073016,72.44412324795417,228.68993292044806,82.32591912710802,229.92515740534233,93.44293949115612,153.75298083686457,105.79518434009844,218.8081370412942,131.73489852287736,218.8081370412942,109.08911629981642,125.75455917926189,120.61787815882926,,
labeled-data,P9_100mlSpark,img304.png,137.6950625332395,102.91299387534522,117.51972927996704,91.79597351129712,123.69585170443821,68.32670829830664,147.16511691742863,56.38620494432911,168.32879138432605,43.622218600422,192.51567474752,40.84589297539475,211.26748956432456,54.26890814980965,216.72599383859225,63.221356199308104,220.337520317488,73.42074659763989,227.0078133487717,82.2790476713514,233.7015421079336,91.73738419160148,152.51775635197032,106.2069258350632,218.3963955463295,131.32315702791263,217.98465405136469,110.32434078471067,124.51933469436764,121.02961965379401,,
labeled-data,P9_100mlSpark,img308.png,137.6950625332395,103.73647686527474,117.93147077493177,86.44333407675546,126.98978366415614,64.62103484362399,145.51815093756971,52.26878999468164,165.69348419084216,41.975252620563026,188.75100790886782,41.56351112559827,209.74982415206986,51.85704849971688,215.10246358661144,60.09187839901179,219.2198785362589,69.97367427816565,225.80774245569486,76.14979670263685,234.04257235498974,82.73766062207275,151.28253186707607,108.26563330988694,221.2785860110827,132.55838151280685,220.45510302115318,110.32434078471064,123.69585170443821,121.02961965379401,,
labeled-data,P9_100mlSpark,img315.png,134.81287206848629,106.20692583506317,114.63753881521382,90.14900753143817,126.98978366415614,69.15019128823619,148.81208289728764,57.209687934258596,168.57567465559535,43.622218600422,191.63319837362107,43.622218600422,208.10285817221083,53.915755974540616,213.04375611178776,63.7975518536945,220.45510302115318,71.20889876305989,227.45470843555384,78.62024567242531,231.983864880166,89.73726603647341,150.45904887714659,107.85389181492218,218.8081370412942,131.73489852287736,217.16117106143523,109.08911629981642,123.28411020947345,123.50006862358248,,
labeled-data,P9_100mlSpark,img319.png,134.40113057352156,105.79518434009847,115.87276330010803,88.50204155157917,129.46023263394463,70.3854157731304,150.45904887714659,58.85665391411757,170.22264063545433,45.680926075245736,190.80971538369158,43.210477105457244,206.8676336873166,58.033170924188056,212.63201461682306,66.67974231844772,222.51381049597686,73.26760623788363,228.2781914254833,83.14940211703751,233.21908936506023,95.50164696597983,150.04730738218186,107.03040882499269,220.04336152618842,132.55838151280685,218.8081370412942,110.7360822796754,122.46062721954397,122.67658563365299,,
labeled-data,P9_100mlSpark,img325.png,134.81287206848634,105.38344284513369,115.87276330010803,89.32552454150866,122.87236871450867,67.91496680334194,140.5772529979927,52.6805314896464,161.98781073615945,44.03396009538676,187.10404192900887,44.85744308531622,204.80892621249288,59.68013690404706,210.57330714199932,68.3267082983067,219.63162003122372,72.44412324795414,227.8664499305186,79.4437286623548,233.21908936506028,92.20771500626188,148.40034140232288,109.50085779478115,220.04336152618848,132.55838151280687,217.57291255639993,110.73608227967537,122.04888572457921,123.50006862358248,,
labeled-data,P9_100mlSpark,img336.png,134.81287206848629,104.55995985520423,119.16669525982601,89.73726603647344,123.28411020947343,68.3267082983067,137.6950625332395,51.033565509787394,160.34084475630047,43.62221860042203,182.57488548439667,46.91615056014001,200.2797697678807,59.2683954090823,206.8676336873166,67.91496680334194,216.33768807150577,71.62064025802465,225.8077424556948,76.56153819760158,230.7486403952718,86.85507557172019,147.5768584123934,109.50085779478115,221.27858601108264,133.7936059977011,219.63162003122372,111.14782377464016,122.46062721954394,125.14703460344148,,
