scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\006_xaud\img0032.png,85.54901505395836,104.62096413812029,224.62850685226377,103.73477075410779,119.68760109716783,97.32749188390366,119.66242514875839,106.62245203667129,153.82366954553638,96.36577065466278,153.5190405697821,111.43357577771653,188.59165429898198,98.56866614048937,188.61683024739145,108.26895906264909
labeled-data\006_xaud\img0111.png,86.86571715577239,108.57107044356246,220.8042802888688,105.45680562531393,117.96556622596168,98.59384208889878,119.76312894239618,116.09364382830506,154.45558585061346,95.98561383368013,153.5945684150104,122.75268218260368,187.90686850224503,98.59384208889878,191.1218371141313,120.47425885154877
labeled-data\006_xaud\img0199.png,85.5741910023678,100.31587696010496,219.84255905962792,98.92364701306252,120.47309068754255,96.87180721769266,120.54861853277089,104.39438060243526,155.2662513893977,96.8969831661021,154.86091862000555,110.59773429052288,188.03526583913325,97.27713998708475,189.52819957981345,107.88880224166647
labeled-data\006_xaud\img0210.png,84.28266484896318,106.34299900932643,223.33698069885915,106.3681749577359,117.96556622596168,97.4533716259509,115.73749479172565,120.24515772102282,153.97472523599308,93.88342214149137,151.69630190493817,130.82912643235414,189.90835640079607,94.81996742232275,188.92145922314572,122.29699751639268
labeled-data\006_xaud\img0309.png,85.5741910023678,106.26747116409808,222.04545454545453,105.43162967690446,118.1946673564876,100.0364239327601,118.65035202269858,111.38322388089767,154.27935421174735,99.12505460033813,153.0130040067522,115.38368208315867,190.43956891223533,100.31587696010496,190.8952535784463,113.48541557308641
labeled-data\006_xaud\img0391.png,83.39647146495068,99.4548595245019,222.93164792946706,96.44129849989113,119.41066566466391,96.9976869597399,119.41066566466388,103.55853911524162,156.10209287659123,94.28875491088345,154.40523395379458,110.64808618734182,190.51509675746368,95.17494829489598,190.51509675746374,104.31885275720694
labeled-data\006_xaud\img0531.png,83.85215613116165,106.74833177871852,219.89291095644685,106.31782306091702,116.64886412414768,97.30231593549422,117.10454879035862,120.52461074836768,154.07542902963078,93.88342214149134,153.13888374879937,129.79187735788494,187.88169255383562,96.03596573049904,190.5402727058731,122.52609864691863
labeled-data\006_xaud\img0625.png,85.90399592653154,104.9759450106935,222.04545454545453,102.89892926691414,119.20674048254742,101.63257906191896,117.40917776611292,118.77739992875206,153.16405969720884,100.89744136836316,152.73355097940728,127.13329720584738,187.85651660542615,100.36622885692384,189.22357060405906,119.51253762230789
