scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\061_aud\img011.png,93.75385664059695,92.11103537346631,228.93359403027907,91.6805266556648,128.1945540647198,88.66696563105404,128.1945540647198,88.23645691325251,161.77423405323955,89.09747434885557,161.7742340532396,89.5279830666571,196.645440195164,88.66696563105407,196.64544019516396,89.5279830666571
labeled-data\061_aud\img062.png,94.61487407620004,95.5551051158786,231.5166463370883,95.12459639807707,126.47251919351368,83.07035229963407,128.1945540647198,98.56866614048937,162.2047427710411,81.34831742842795,163.06576020664417,101.15171844729855,199.22849250197308,82.63984358183257,198.36747506637008,98.13815742268781
labeled-data\061_aud\img099.png,94.61487407620004,97.27713998708475,230.22512018368374,95.5551051158786,128.1945540647198,80.91780871062639,123.45895816890291,110.62291023893235,166.0793212312549,78.33475640381718,160.48270789983494,117.51104972375688,201.3810360909808,83.07035229963407,197.50645763076702,110.19240152113082
labeled-data\061_aud\img137.png,95.90640022960463,97.70764870488628,228.93359403027912,95.98561383368013,126.9030279113152,79.19577383942027,128.62506278252135,97.70764870488628,165.21830379565185,75.32119537920644,163.49626892444573,101.58222716510011,200.95052737317926,80.91780871062639,197.50645763076696,98.56866614048934
labeled-data\061_aud\img154.png,100.64199612542151,98.9991748582909,221.6149458276531,98.13815742268784,131.20811508933056,93.83307024467243,130.34709765372745,93.83307024467246,164.3572863600488,94.26357896247401,163.92677764224723,100.72120972949702,194.49289660615622,93.83307024467248,194.06238788835472,94.26357896247399
labeled-data\061_aud\img185.png,92.03182176939083,92.11103537346634,229.79461146588218,92.54154409126787,125.61150175791059,79.62628255722183,120.01488842649064,102.44324460070317,162.2047427710411,77.04323025041256,157.4691468752242,105.0262969075124,198.79798378417163,80.05679127502333,195.78442275956084,102.01273588290167
labeled-data\061_aud\img275.png,98.48945253641386,93.83307024467246,229.36410274808063,95.98561383368013,126.90302791131515,90.38900050226019,127.33353662911671,89.95849178445863,157.46914687522425,91.25001793786325,157.03863815742264,91.6805266556648,194.92340532395778,89.5279830666571,194.49289660615628,89.95849178445866
