scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\043_sil\img070.png,68.35384229030637,95.98561383368016,237.97427710411134,98.9991748582909,105.37759202123843,92.97205280906937,105.80810073903996,92.54154409126784,147.99795508359043,97.27713998708475,148.42846380139204,97.27713998708475,192.7708617349501,95.98561383368016,192.34035301714854,96.84663126928322
labeled-data\043_sil\img118.png,71.79791203271864,99.86019229389396,234.53020736169904,103.30426203630623,106.66911817464307,96.41612255148169,107.09962689244455,95.98561383368016,145.8454114945828,97.70764870488631,145.41490277678125,101.15171844729855,189.75730071033942,99.42968357609243,189.75730071033936,103.30426203630623
labeled-data\043_sil\img161.png,73.08943818612326,110.62291023893235,222.9064719810576,115.78901485255076,107.09962689244458,107.17884049652005,104.94708330343687,128.2737676687953,140.67930688096433,102.44324460070317,141.97083303436895,137.74495946042907,180.2861089187056,109.76189280332929,184.16068737891945,130.8568199756045
labeled-data\043_sil\img235.png,62.7572289588864,99.86019229389396,236.25224223290522,107.17884049652008,100.64199612542154,92.97205280906937,101.5030135610246,120.52461074836768,141.10981559876586,88.23645691325251,144.12337662337663,133.0093635646122,187.6047571213317,96.41612255148166,191.47933558154554,124.82969792638303
labeled-data\043_sil\img284.png,70.50638587931402,103.73477075410781,233.23868120829442,111.48392767453544,103.22504843223075,92.54154409126784,101.93352227882613,121.81613690177227,143.2623591877735,92.9720528090694,143.26235918777354,129.13478510439836,188.46577455693475,97.70764870488631,191.04882686374393,124.829697926383
labeled-data\043_sil\img298.png,68.7843510081079,103.73477075410779,234.5302073616991,110.62291023893235,104.94708330343684,92.5415440912679,103.22504843223072,117.08054100595541,143.69286790557504,93.40256152687095,145.41490277678125,126.55173279758912,189.75730071033936,96.84663126928322,193.20137045275172,123.53817177297842
labeled-data\043_sil\img309.png,68.35384229030635,106.74833177871855,236.68275095070672,113.63647126354309,104.94708330343693,92.5415440912679,99.78097868981848,132.57885484681066,146.2759202123843,89.95849178445863,144.55388534117816,146.35513381645978,193.20137045275172,98.56866614048937,194.06238788835478,137.31445074262754
