scorer,,,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,,,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ArticulateAnonymized_08,img013.png,100.11021271763535,151.60710580341,111.7553483504606,118.97091217897031,133.63195534470452,93.37311522686872,157.17880307356984,68.2336092792568,189.4265299578073,59.252878905907295,221.9696245631973,65.92608359280564,244.92629101058546,85.03687389610874,249.37786493932265,99.10590898919745,257.6902773544924,109.79567135510587,269.74715448228255,115.48246976873736,282.534415580952,125.3952986542412,111.7553483504606,180.32039492871723,216.3376880715057,191.126531068438,213.93706336600474,168.86921558557933,,,,
labeled-data,ArticulateAnonymized_08,img036.png,89.1095661273996,160.14506167544477,102.28529396627148,129.24117479832643,122.47614372271894,105.73311832739853,146.81544143516388,83.48356109612732,176.53841158850042,73.69486423602336,209.10478094865263,79.55234418457968,232.1545464150909,97.73879422731588,237.8723778350723,108.86357284295144,247.3734652256114,117.8986109774134,257.69803560608,125.28668313201632,266.7253154889544,135.6190117640724,111.34360685549586,188.5552248280121,214.65968908529672,194.45149603450594,212.25130612820826,170.12771482523604,,,,
labeled-data,ArticulateAnonymized_08,img039.png,86.22737566264644,160.96854466537422,100.22658649144773,131.3231570279126,120.40191974472023,107.85389181492216,146.43473294654902,85.54226857095105,176.55392809167537,73.25208973470865,208.33560571983563,80.77981041788644,231.75832142330106,101.88724218331333,239.60468458239365,113.4547953002636,250.81480396549185,122.49759168631299,261.1316160943729,131.58693758188736,270.1744124804222,142.33876596049566,109.28489938067212,185.2612928682942,209.24498363805512,191.46844829911535,211.000565140139,167.99918308612487,,,,
labeled-data,ArticulateAnonymized_08,img063.png,88.28608313747014,167.14466708984543,94.88946356008107,135.44057197756007,110.87755759941864,109.4543082852562,135.24788831821354,88.8594752854315,165.3438087085773,78.20850417746058,199.60369355811352,84.85843410959643,224.34697451393563,104.26459213405185,236.31851087426324,113.36945453280119,247.8550309848636,122.45104217678804,259.43034235340144,131.10537182263516,270.570637472212,139.37123472828003,110.52012386556636,188.1434833330474,205.52379368019749,193.58922178663897,207.2638586791064,169.63839081439633,,,,
labeled-data,ArticulateAnonymized_08,img091.png,95.69743004683556,149.43978280636136,94.46220556194132,119.79439516889975,112.99057283535484,95.50164696597986,138.13007878296673,76.9267301830414,168.60670766194534,84.40014310510671,196.63616232589786,99.24611167859999,222.9798597520541,113.65706400236606,236.60612034382822,119.85646118159974,249.79736468587498,125.19358411296643,264.6588497625432,127.6562748311674,278.68133534610695,126.3745008367482,117.93147077493175,169.20337456466913,217.16892931302266,191.5305143118152,214.69072209164673,170.11219832206106,,,,
labeled-data,ArticulateAnonymized_08,img101.png,98.10581300392411,157.4878605067288,94.75757328309369,122.79295940746536,117.02264701753987,93.10878051206626,144.24413519473802,73.26760623788363,176.84929581282768,77.84331219202079,203.65904249506113,92.67376426233912,230.05704768232962,106.26123359617563,241.59356779293,112.4606307754093,253.12232965194286,120.30699393450192,264.6821245173056,128.16887359676952,273.3286959115654,138.06618597909835,118.34321226989654,167.1446670898454,216.726154811708,194.5058037956184,214.73727160117178,171.4094888196552,,,,
labeled-data,ArticulateAnonymized_08,img117.png,103.14756821413842,161.53545119208886,98.51755449888881,129.823597828216,118.30442101195905,100.04631991376702,141.82023573447447,79.03974541897756,174.43315460415167,75.32631371270736,199.61145180970104,94.42158751283546,226.05600650649455,109.63274807176849,239.2550091001289,117.89085272582591,251.203270705694,125.3409908931287,264.8683225554055,129.823597828216,278.9528741516693,132.20094777895463,117.10798778500228,176.20297997906977,212.63201461682297,195.23618776649792,210.20035690497207,172.14763104212227,,,,
labeled-data,ArticulateAnonymized_08,img131.png,95.82932032382291,169.33526484165648,88.67454987767243,138.06618597909835,101.34543720252961,106.3000248541131,119.93587048864305,81.90641938055575,147.5380671544559,76.56153819760158,174.3400555851018,83.972885106967,192.8684228585153,101.69328589362598,204.39718471752812,109.0891162998164,216.33768807150585,115.2652387242876,228.69769117203555,121.45687765193372,238.20653681416215,132.18543127577956,110.52012386556636,179.90865343375248,211.8085316268935,190.61393230283588,209.3923904182176,170.88913180246558,,,,
labeled-data,ArticulateAnonymized_08,img158.png,110.07734936425163,147.86264109078982,102.61169469377376,119.87197768477468,111.72431534411061,91.43853977744484,131.04513260110363,72.45963975112912,161.19536075257992,68.73844979327143,189.26360667446997,75.37286322223235,209.88947268064473,93.09326400889134,223.06520051951654,99.26938643336256,237.50718584963246,105.0260091112814,247.74641546263877,112.0644057836195,259.298452076414,121.54997667098363,134.40113057352156,160.96854466537425,217.98465405136469,186.90825884815314,213.86723910171727,165.08595961502172,,,,
labeled-data,ArticulateAnonymized_08,img173.png,95.73622130477303,161.02285242648668,92.83075608525733,130.54622354750808,104.75574293605995,103.34025187348496,128.6445078956026,82.73766062207275,159.57166952748344,77.38502118753107,186.39693271289175,86.48988358628043,209.07374794230267,101.33585215977364,222.70000853407674,107.10799134086757,235.89901112771102,114.54261300499546,246.14599899230464,121.56549317415863,257.7057938576675,129.38858157848878,112.16708984542537,179.08517044382302,214.31001360303205,191.48396480229027,211.89387239435592,170.48514855908832,,,,
labeled-data,ArticulateAnonymized_08,img176.png,93.63872257201184,162.20376915026847,91.5800150971881,134.61708898763058,101.87355247130672,104.52116859726674,125.38160894223462,83.5223523540648,156.80585283654258,78.21626242904807,187.27472346393364,86.5131583410429,209.95929694493216,104.26459213405184,222.3425748002244,110.86021430507525,234.69481964916667,118.70657746416795,244.95732401693542,126.13344087670826,255.24310313946654,136.04626976221212,110.10838237060162,178.26168745389353,213.8905138564797,190.65272356077335,210.62761490311172,169.6306325628089,,,,
labeled-data,ArticulateAnonymized_08,img189.png,96.09365503862529,161.86185191959115,92.37246508076764,130.50743228957063,107.26498316378586,100.40375364761928,131.6585886373432,81.85986987103081,163.89079901840566,82.34919388187046,192.76701142705022,96.48029498765919,218.3337753728019,110.9377968209502,231.10551996829648,115.86317825735215,243.88502281537848,121.19254293713134,257.5345581619151,122.35794315773813,271.1375439989266,121.43360289717133,114.22579732024906,177.02646296899928,213.02823960861284,192.7502222935345,210.19259865338455,170.4773903075008,,,,
labeled-data,ArticulateAnonymized_08,img202.png,97.75613752165928,156.85112971572676,110.52012386556638,127.2057420782652,130.7420066283638,104.49013559091676,145.96868369047186,76.83363116399156,177.47826835224222,69.12691653347375,206.34672250929924,79.18715219913989,229.0002629839477,97.76982723366578,238.8820588631016,108.52165561227417,249.18335448880768,118.85398424433025,259.4924083661013,128.32403862851936,267.68068875587124,138.67964201533795,109.28489938067213,180.73213642368196,213.89827210806726,192.3695138049197,209.3535991602801,170.09668181888608,,,,
labeled-data,ArticulateAnonymized_08,img211.png,98.57962051158876,155.61590523083257,110.10838237060162,124.32355161351194,128.2250081490504,102.08951088541576,146.41145819178652,80.1896291364094,176.62375235596278,72.01686524981443,204.65320701991536,82.06158441230565,223.49245851765627,101.34361041136117,232.52749665211815,112.50718028493422,242.4325672860345,121.57325142574618,252.31436316518835,129.80808132504097,260.945418056273,140.14040995709703,110.10838237060162,182.79084389850573,211.83180638165604,196.05191250483992,210.66640616104922,172.97887228363928,,,,
labeled-data,ArticulateAnonymized_08,img217.png,98.17563726821153,163.19793367512275,92.69886580826994,132.65923878344427,108.28297660423033,106.68849159431542,130.58684159661402,86.04710908496565,161.56055273801965,77.36950468435614,190.001748896937,87.67080031006222,213.92154686282964,104.58323460996671,228.37129044453317,111.5983565275423,241.96651802995734,114.87677198408535,255.5927786217312,120.28371917973946,268.79178121536563,125.6286003626936,117.93147077493175,177.02646296899928,216.33768807150568,190.20994905945864,212.632014616823,170.49290681067583,,,,
labeled-data,ArticulateAnonymized_08,img239.png,94.0504640669766,159.32157868551528,88.27056663429516,129.59860853217873,106.04527518206663,99.92994613995467,127.89860742154808,76.46068092696413,160.00668577721066,74.02902321511317,185.53465846502476,90.1567657830256,209.80413191318232,105.40671759989613,222.57587650867688,111.16334027781511,235.7593625991361,117.37825396022377,248.5543819493932,123.98163438283461,260.11417681475604,133.5137547797237,112.57883134039008,179.9086534337525,208.55339092511312,193.95441377207874,206.92969970001653,171.33966455536776,,,,
labeled-data,ArticulateAnonymized_08,img242.png,92.44228934505506,164.82938315180675,86.13427664359654,133.84015550722603,101.06558598455223,104.55995985520424,117.13902079135227,78.56593791131286,150.21023066551916,74.9145722177426,176.12667009353575,91.1121390499425,199.61145180970115,105.0570421176313,213.61842089008977,111.64490603706733,227.6253899704786,117.41704521816118,239.14639357790398,125.6829081238061,246.9151742211218,138.12049374021078,109.69664087563687,180.732136423682,207.64456716772116,194.77013851042076,206.07518370373708,171.73588954715754,,,,
labeled-data,ArticulateAnonymized_08,img255.png,91.16827360222337,171.6738235344576,92.4034980871176,139.5579869272075,101.87355247130672,111.14782377464012,118.80150327438619,84.74981858737155,152.69619613848263,79.8554701573195,183.64663252512588,91.08886429518003,210.40982969783428,105.9270746170858,223.60107403988118,111.68369729500475,238.04305936999722,118.27931946602813,248.71730523273052,125.30219963519129,259.00308435526176,134.82656178049285,108.46141639074264,191.8491567877301,213.89827210806723,189.43301557905403,211.05487290125146,166.35221710626593,,,,
labeled-data,ArticulateAnonymized_08,img258.png,90.34479061229388,172.90904801935184,91.5800150971881,140.79321141210175,103.52051845116571,113.20653124946386,122.08767698251668,86.4123010704055,155.58614485482332,80.70222790201151,184.01182451056567,91.92010553669701,207.43454021403122,102.15933514970317,218.9477855698691,108.75495732072662,233.81702889812482,114.0920802520933,247.3967399803738,122.81623416222781,257.6902773544926,132.3173215527669,109.69664087563687,192.6726397776596,214.26346409350705,190.6837565671232,209.8041319131822,168.88473208875425,,,,
labeled-data,ArticulateAnonymized_08,img273.png,90.36806536705635,171.71261479239502,91.16827360222337,138.73450393727802,104.3440014410952,109.08911629981642,123.35393447376089,83.11836911068752,158.43730231322658,80.694469650424,189.72965593054715,87.71734981958716,216.49285310325556,102.99833464280763,230.53085518999433,108.77047382390157,244.102808020656,115.7933539930647,254.83136164450184,123.22797565719257,265.95614026013743,131.05106406152274,111.34360685549586,186.90825884815317,217.1534128098478,188.21330759733482,213.9370633660047,167.68054061021,,,,
