scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Ultrax_TD_001\img014.png,123.26638929932338,154.80290069212225,125.13278637530132,130.07313943541487,139.59736371413018,109.07617233066335,156.86153666692584,90.87880083987866,176.92530523368842,82.01341472898358,198.85547087642894,82.94661326697252,211.9202504082743,99.27758768177927,216.11964382922466,107.67637452367993,222.18543432615283,112.80896648261916,230.58422116805346,117.47495917256396,239.916206547943,121.20775332451979,124.19958783731235,171.133875106929,197.4556730694455,185.13185317676334,197.92227233843997,167.40108095497317
labeled-data\Ultrax_TD_001\img091.png,129.7987790652461,158.0690955750836,136.79776810016327,135.20573139435413,148.92934909401973,117.94155844155844,167.12672058480436,102.54378256474064,185.32409207558905,91.81199937786764,207.72085698732408,94.14499572284001,218.45264017419706,110.94256940664127,224.05183140213083,119.34135624854187,230.117621899059,126.80694455245353,235.71681312699272,131.47293724239833,242.71580216190986,136.1389299323431,129.7987790652461,170.20067656894003,200.25526868341237,186.06505171475231,201.6550664903958,168.33427949296214
labeled-data\Ultrax_TD_001\img139.png,131.19857687222952,157.6024963060891,134.93137102418538,132.87273504938176,151.72894470798659,115.60856209658604,173.1925110817326,103.01038183373512,194.6560774554786,94.14499572284004,211.45365113927986,101.6105840267517,220.7856365191694,114.20876428960261,225.91822847810872,119.80795551753636,231.9840189750369,125.4071467454701,239.44960727894855,130.07313943541487,247.84839412084918,132.40613578038727,130.73197760323504,170.6672758379345,199.7886694144179,189.33124659771366,203.05486429737923,172.53367291391243
labeled-data\Ultrax_TD_001\img156.png,129.7987790652461,159.00229411307254,130.73197760323504,136.6055292013376,146.12975348005287,120.27455478653084,165.72692277782093,106.74317598569095,188.1236876895559,99.2775876817793,207.25425771832957,102.54378256474064,219.38583871218597,113.74216502060813,224.51843067112523,119.34135624854187,232.4506182440314,125.4071467454701,241.782603623921,127.7401430904425,249.71479119682712,129.1399408974259,124.66618710630684,171.133875106929,199.3220701454234,184.1986546387744,205.38786064235163,170.20067656894003
labeled-data\Ultrax_TD_001\img240.png,133.06497394820744,157.6024963060891,133.9981724861964,134.2725328563652,148.4627498250252,117.47495917256396,165.72692277782093,99.2775876817793,182.5244964616222,84.81301034295046,205.85445991134608,87.14600668792286,219.38583871218597,102.54378256474064,223.58523213313632,112.80896648261918,229.18442336107003,119.80795551753636,237.11661093397615,124.94054747647561,244.5821992378878,130.07313943541487,127.93238198926818,167.86768022396762,200.25526868341237,184.1986546387744,204.92126137335717,168.8008787619566
labeled-data\Ultrax_TD_001\img255.png,129.3321797962516,152.93650361614434,131.19857687222952,133.33933431837622,143.79675713508047,117.94155844155844,161.52752935687064,103.47698110272961,181.12469865463876,90.87880083987869,202.58826502838477,94.61159499183452,214.71984602224123,107.6763745236799,221.71883505715837,112.3423672136247,229.18442336107003,116.07516136558053,237.58321020297066,117.47495917256396,245.04879850688232,122.60755113150321,127.4657827202737,168.33427949296214,203.05486429737923,183.26545610078546,205.38786064235163,164.6014853410063
labeled-data\Ultrax_TD_001\img300.png,118.6003966093786,153.40310288513882,120.933392954351,131.00633797340384,138.1975659071467,118.40815771055293,158.7279337429038,107.6763745236799,177.8585037716774,100.21078621976824,199.7886694144179,105.34337817870752,214.71984602224123,115.60856209658604,220.7856365191694,118.40815771055293,227.7846255540866,120.7411540555253,236.18341239598723,122.60755113150321,245.51539777587678,124.47394820748113,129.3321797962516,169.26747803095108,201.6550664903958,182.33225756279649,204.45466210436265,164.6014853410063
labeled-data\Ultrax_TD_001\img344.png,117.66719807138963,152.93650361614434,118.6003966093786,133.33933431837622,134.93137102418538,119.34135624854187,154.99513959094796,109.07617233066335,175.525507426705,99.2775876817793,199.3220701454234,98.81098841278481,215.18644529123569,110.94256940664127,222.65203359514734,117.00835990356947,230.117621899059,122.14095186250876,238.04980947196512,125.87374601446456,246.9151955828602,127.74014309044247,119.53359514736755,167.86768022396762,196.989073800451,183.26545610078546,201.6550664903958,167.86768022396762
