scorer,,,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,,,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ArticulateAnonymized_10,img008.png,92.40349808711758,177.8499459589288,88.28608313747014,142.44017739196073,95.69743004683556,109.46206653684366,116.30002129824777,84.74206033578403,144.69466794764017,70.79715726809516,175.16353857503128,64.62103484362399,206.4558921923519,73.67934773284836,223.33729348590643,82.325919127108,239.80695328449613,88.09030005661444,254.62964710322703,96.73687145087408,266.15840896223983,105.79518434009844,,,,,224.24611724329833,173.44492153971646,,,,
labeled-data,ArticulateAnonymized_10,img015.png,96.93265453172978,182.79084389850573,89.51354937077687,146.60414185113314,94.03494756380158,111.57508177277987,120.09103552039288,85.53451031936356,152.27669639193044,72.36654073207922,187.3523059798086,71.65943151596213,217.378402105885,84.5242751305066,233.8790949108248,89.80709030076082,250.3642712125895,94.34400499696052,265.9406237569623,100.56667693095665,282.8065085473418,101.71656064838842,,,,,224.65785873826306,171.75140605033252,,,,
labeled-data,ArticulateAnonymized_10,img044.png,79.30535276412071,187.42085761375523,70.1694573590214,153.55719775600886,73.04388957218714,118.56692893559305,94.48548031670381,92.61169824963912,122.95770948197111,76.54602169442663,157.60606107170958,78.20850417746055,187.69422321048594,87.33664133097238,203.37143302549617,91.4462980290323,218.62138484236678,98.07295320640571,230.96587143972155,105.9348328686733,243.2638085275515,116.2594032491419,,,221.29410251425767,191.94225580677994,220.51716903385315,169.24216582260658,,,,
labeled-data,ArticulateAnonymized_10,img055.png,94.06598057015157,181.1826691765842,82.49842745320126,149.09010732409658,90.69446609455866,117.75120419725107,114.63753881521382,99.6190619156273,143.397377450046,89.72174953329846,172.2347986007531,76.97327969256634,206.89866669366657,78.23177893222305,222.5836347602643,83.17267687180004,239.06881106202908,86.45109232834295,254.70722961910195,85.18483483709875,267.3858751955467,79.35838789489236,,,,,220.05111977777594,169.23440757101906,,,,
labeled-data,ArticulateAnonymized_10,img073.png,96.10917154180036,179.08517044382305,90.7565321072586,146.14585084664344,94.87394705690608,111.97130676456962,114.69184657632624,86.4123010704055,144.35275071696287,71.58960725167469,176.46858732421293,69.5774492863759,204.03975098367582,81.94521063849328,218.88571955716912,88.12909131455189,235.36313760734643,91.42302327426987,251.85607216069857,88.48652504840419,265.0395582511579,98.07295320640574,,,,,224.20732598536088,167.1601835930204,,,,
labeled-data,ArticulateAnonymized_10,img184.png,99.40310350151822,179.08517044382302,91.16827360222337,143.67540187685498,89.9485656205041,111.13230727146515,97.76389577324679,81.0751781390388,121.26419399258718,59.22960415114486,155.45425457783597,52.66501498647142,184.69565897192027,70.42420703106788,194.98919634603897,82.34919388187049,210.62761490311178,89.34879929627115,222.94106849411676,96.75238795404906,232.3568151171933,109.98242355403332,,,218.00017055453966,190.7225478250607,218.0389618124772,168.88473208875428,,,,
labeled-data,ArticulateAnonymized_10,img227.png,89.10956612739963,184.4378098783647,82.52170220796373,151.49849028118513,80.46299473314,116.91220470414656,94.46220556194136,86.0315925817907,120.40191974472025,69.15019128823619,153.3412393418998,65.03277633858875,181.7514024944672,72.44412324795414,194.51538883837424,81.09069464221378,207.69111667724613,89.32552454150868,218.39639554632944,99.20732042066255,223.3372934859064,115.26523872428756,,,,,216.3532045746807,166.7794751044056,,,,
labeled-data,ArticulateAnonymized_10,img232.png,92.4034980871176,181.5556194136115,84.99215117775219,152.73371476607934,75.11035529859831,117.32394619911129,84.58040968278746,85.20810959186124,108.46141639074261,67.09148381341248,141.81247748288698,65.8562593285182,170.63438213041908,78.62024567242531,183.8101099692909,84.38462660193173,195.7506133232685,91.79597351129716,207.27937518228137,100.85428640052152,213.4554976067525,114.85349722932284,,,,,218.4662198106168,168.05349084723733,,,,
labeled-data,ArticulateAnonymized_10,img330.png,89.10956612739963,178.2616874538935,82.52170220796373,144.9106263617492,84.58040968278746,111.14782377464012,95.2856885518708,79.03198716739004,126.25939969327655,63.78203535051952,159.67252679812086,56.77467168453136,186.80091595626888,73.30639749582107,202.05862602472706,80.30600291022174,218.51276932014176,83.16491862021249,234.51637986265453,79.78564589303213,248.4690411819308,71.44220047151236,,,218.05447831565212,189.05230709043929,219.7402355534485,167.19121659937036,,,,
labeled-data,ArticulateAnonymized_10,img334.png,94.0504640669766,180.32039492871723,92.81523958208234,144.9106263617492,100.21882823986026,109.065841545054,114.6452970668013,78.20074592587306,141.00451099613244,55.11218920149745,175.64510433428347,44.42242683558902,207.39574895609374,64.31790887088414,221.4337510428325,74.1919464984505,237.53046060439502,82.01503490278066,251.51415493002136,89.42638181214608,263.81985026943875,98.06519495481822,,,214.69072209164673,187.80932435395758,214.27898059668203,164.2624766250922,,,,
labeled-data,ArticulateAnonymized_10,img346.png,89.52130762236436,177.438204463964,77.16906277342204,147.3810753315377,83.75692669285797,114.82246422297288,107.28825791854835,91.75718225335972,132.008264119608,71.54305774214973,160.9465425409525,56.790188187706384,191.80387990854584,69.64727355066336,207.86955646375844,75.40389622858228,222.6534590245519,78.23953718381051,239.5271020665188,82.40350164298295,255.1344876172417,87.88803135451195,,,218.8934778087566,188.67159860182446,218.06999481882704,166.80274985916807,,,,
labeled-data,ArticulateAnonymized_10,img351.png,85.40389267271695,177.43820446396404,75.5143385419756,144.92614286492417,83.75692669285797,113.6182727444286,114.23355557183656,98.38383743073304,140.6160442559302,76.0877306899369,172.0402881502381,65.4445178335535,203.4179825350211,73.31415574740856,219.94970834631096,76.61584595871406,235.62691816132107,77.00431269891627,250.87686997819162,79.91753617001947,264.8528060522304,84.95153312864633,,,217.65049507227488,188.67159860182454,217.2620283320726,165.55200887109885,,,,
labeled-data,ArticulateAnonymized_10,img356.png,90.34479061229388,184.02606838339997,81.6827027148592,152.8268137851292,85.3651014147795,117.78223720360108,112.019683065263,94.28969723584812,147.41393512905609,83.19595162656248,180.7649962212003,69.1579495398237,216.33768807150577,78.62024567242531,231.6031563915512,84.38462660193176,248.96612344435795,87.25130056350994,263.0429167890342,95.5792294818547,275.44171114750145,106.78159061336521,,,218.48949456537926,190.7923720893481,216.45406184531814,166.41428311896578,,,,
labeled-data,ArticulateAnonymized_10,img381.png,91.51019083290066,182.34031114560352,94.87394705690609,145.1904775797266,106.84548341723364,111.4587079989675,124.9698674472699,79.3739043980674,149.72866490626706,51.3444497341148,186.0627737338019,47.3356503066922,212.3987129083706,67.65063208853957,225.62874850835485,78.3636692092104,240.5367830945481,87.87251485133694,257.0995419121878,94.87987851732518,272.38052673540824,100.17821019075441,,,221.8144595314472,190.85443810204808,220.57923504655295,166.46083262849078,,,,
labeled-data,ArticulateAnonymized_10,img419.png,99.34103748881834,174.0899647431336,107.59914214287569,137.97308696004845,119.166695259826,102.9673016364577,129.0484911389799,68.32670829830667,152.5177563519703,42.38699411552778,186.6923004340441,30.446490761550194,217.5884290595749,49.798341024893126,224.611309228738,65.91832534121818,233.7394463822498,77.82779568884575,246.93844897588426,86.10141684607814,260.5724678192458,95.61026248820474,219.31297755530895,182.5265091837033,217.66601157544991,158.17169496808344,,,,,,
labeled-data,ArticulateAnonymized_10,img452.png,89.10956612739962,175.3794969891403,84.1686681878227,140.79321141210175,102.28529396627148,111.97130676456962,127.81326665408564,87.67855856164968,153.3257228387248,64.59776008886152,188.3780576718405,55.15098045943486,215.57627109427617,72.0944477656893,226.3280994728845,83.63872612787716,239.13863532631655,91.48508928696978,253.20767041940522,95.15972973530246,267.65741400110886,99.74319394102716,,,221.79118477668482,188.3374396227347,221.3639267785451,164.75955888751935,,,,
labeled-data,ArticulateAnonymized_10,img479.png,99.814844996483,180.732136423682,96.52091303676505,146.1458508466434,99.40310350151827,111.14782377464016,122.46062721954397,83.56114361200224,152.94501435011009,67.06045080706252,189.27136492605746,60.907603137353796,219.7557520566236,75.80012122037198,234.1822208835646,82.81524313794768,249.05922246340785,91.50060579014473,260.160726324281,98.91971095109767,271.69724643488127,110.49502231963544,,,,,223.01089275840408,167.58744159116014,,,,
labeled-data,ArticulateAnonymized_10,img506.png,101.87355247130674,180.32039492871723,96.1091715418003,146.14585084664344,98.16787901662404,109.91259928974593,122.46062721954397,86.0315925817907,154.1647223318293,71.62064025802465,188.37029942025305,63.77427709893206,220.89787752246798,78.62024567242531,236.5983620922406,86.08590034290316,251.47536367208397,93.10878051206629,265.92510725378736,103.47214215047235,276.1953698731435,115.89421126370212,,,,,225.13166624592773,168.86145733399178,,,,
labeled-data,ArticulateAnonymized_10,img528.png,99.79932849330805,182.39461890671603,92.39573983553012,147.76178382015246,96.89386327379233,112.00233977091958,122.80254445022128,86.44333407675546,155.78065530533826,71.21665701464741,191.69526438632104,64.59776008886152,222.60690951502687,79.89426141525698,238.29963583321208,87.32112482779738,254.83911989608927,95.6180207397922,268.4421057331008,104.71512488695411,280.3515760807284,117.9529187385258,,,,,218.8081370412942,167.14466708984543,,,,
labeled-data,ArticulateAnonymized_10,img558.png,100.22658649144772,183.20258539347049,92.79196482731984,149.40099154842397,96.52091303676504,115.23420571793763,120.41743624789521,89.27897503198372,152.16032261811802,71.12355799559751,187.601124191436,64.20153509707177,221.7523935187473,79.88650316366946,238.6958608250018,88.56410756427911,254.3653123884246,97.2572284680637,268.79953946695315,106.32329960887559,281.1052348063707,119.13383546230762,,,,,225.94739098426967,169.68494032392135,,,,
