1000, 0.08586, 0.005
2000, 0.04388, 0.005
3000, 0.03699, 0.005
4000, 0.03411, 0.005
5000, 0.03113, 0.005
6000, 0.02871, 0.005
7000, 0.02648, 0.005
8000, 0.02552, 0.005
9000, 0.02387, 0.005
10000, 0.02333, 0.005
11000, 0.02413, 0.02
12000, 0.02208, 0.02
13000, 0.02116, 0.02
14000, 0.01978, 0.02
15000, 0.01927, 0.02
16000, 0.01840, 0.02
17000, 0.01793, 0.02
18000, 0.01771, 0.02
19000, 0.01710, 0.02
20000, 0.01690, 0.02
21000, 0.01653, 0.02
22000, 0.01604, 0.02
23000, 0.01593, 0.02
24000, 0.01565, 0.02
25000, 0.01519, 0.02
26000, 0.01516, 0.02
27000, 0.01490, 0.02
28000, 0.01493, 0.02
29000, 0.01460, 0.02
30000, 0.01457, 0.02
31000, 0.01434, 0.02
32000, 0.01416, 0.02
33000, 0.01383, 0.02
34000, 0.01374, 0.02
35000, 0.01394, 0.02
36000, 0.01371, 0.02
37000, 0.01384, 0.02
38000, 0.01321, 0.02
39000, 0.01365, 0.02
40000, 0.01337, 0.02
41000, 0.01316, 0.02
42000, 0.01284, 0.02
43000, 0.01321, 0.02
44000, 0.01302, 0.02
45000, 0.01286, 0.02
46000, 0.01285, 0.02
47000, 0.01250, 0.02
48000, 0.01259, 0.02
49000, 0.01251, 0.02
50000, 0.01260, 0.02
51000, 0.01220, 0.02
52000, 0.01211, 0.02
53000, 0.01228, 0.02
54000, 0.01213, 0.02
55000, 0.01210, 0.02
56000, 0.01194, 0.02
57000, 0.01191, 0.02
58000, 0.01218, 0.02
59000, 0.01153, 0.02
60000, 0.01179, 0.02
61000, 0.01199, 0.02
62000, 0.01158, 0.02
63000, 0.01153, 0.02
64000, 0.01170, 0.02
65000, 0.01165, 0.02
66000, 0.01162, 0.02
67000, 0.01149, 0.02
68000, 0.01160, 0.02
69000, 0.01124, 0.02
70000, 0.01136, 0.02
71000, 0.01144, 0.02
72000, 0.01154, 0.02
73000, 0.01130, 0.02
74000, 0.01138, 0.02
75000, 0.01105, 0.02
76000, 0.01138, 0.02
77000, 0.01104, 0.02
78000, 0.01114, 0.02
79000, 0.01101, 0.02
80000, 0.01089, 0.02
81000, 0.01099, 0.02
82000, 0.01113, 0.02
83000, 0.01097, 0.02
84000, 0.01096, 0.02
85000, 0.01080, 0.02
86000, 0.01095, 0.02
87000, 0.01084, 0.02
88000, 0.01062, 0.02
89000, 0.01075, 0.02
90000, 0.01082, 0.02
91000, 0.01093, 0.02
92000, 0.01082, 0.02
93000, 0.01072, 0.02
94000, 0.01064, 0.02
95000, 0.01015, 0.02
96000, 0.01068, 0.02
97000, 0.01051, 0.02
98000, 0.01052, 0.02
99000, 0.01050, 0.02
100000, 0.01031, 0.02
101000, 0.01031, 0.02
102000, 0.01038, 0.02
103000, 0.01028, 0.02
104000, 0.01032, 0.02
105000, 0.01025, 0.02
106000, 0.01016, 0.02
107000, 0.01026, 0.02
108000, 0.01010, 0.02
109000, 0.01049, 0.02
110000, 0.01023, 0.02
111000, 0.01023, 0.02
112000, 0.00991, 0.02
113000, 0.01020, 0.02
114000, 0.01017, 0.02
115000, 0.00994, 0.02
116000, 0.01003, 0.02
117000, 0.01006, 0.02
118000, 0.01001, 0.02
119000, 0.01000, 0.02
120000, 0.01005, 0.02
121000, 0.00993, 0.02
122000, 0.00989, 0.02
123000, 0.01012, 0.02
124000, 0.00963, 0.02
125000, 0.00973, 0.02
126000, 0.00962, 0.02
127000, 0.00954, 0.02
128000, 0.00979, 0.02
129000, 0.00958, 0.02
130000, 0.00980, 0.02
131000, 0.00971, 0.02
132000, 0.00955, 0.02
133000, 0.00966, 0.02
134000, 0.00972, 0.02
135000, 0.00994, 0.02
136000, 0.00966, 0.02
137000, 0.00988, 0.02
138000, 0.00961, 0.02
139000, 0.00981, 0.02
140000, 0.00976, 0.02
141000, 0.00952, 0.02
142000, 0.00949, 0.02
143000, 0.00948, 0.02
144000, 0.00943, 0.02
145000, 0.00962, 0.02
146000, 0.00917, 0.02
147000, 0.00956, 0.02
148000, 0.00938, 0.02
149000, 0.00931, 0.02
150000, 0.00929, 0.02
151000, 0.00942, 0.02
152000, 0.00936, 0.02
153000, 0.00949, 0.02
154000, 0.00943, 0.02
155000, 0.00937, 0.02
156000, 0.00946, 0.02
157000, 0.00910, 0.02
158000, 0.00924, 0.02
159000, 0.00897, 0.02
160000, 0.00937, 0.02
161000, 0.00914, 0.02
162000, 0.00910, 0.02
163000, 0.00895, 0.02
164000, 0.00912, 0.02
165000, 0.00916, 0.02
166000, 0.00944, 0.02
167000, 0.00925, 0.02
168000, 0.00914, 0.02
169000, 0.00891, 0.02
170000, 0.00895, 0.02
171000, 0.00893, 0.02
172000, 0.00898, 0.02
173000, 0.00910, 0.02
174000, 0.00872, 0.02
175000, 0.00897, 0.02
176000, 0.00909, 0.02
177000, 0.00905, 0.02
178000, 0.00873, 0.02
179000, 0.00896, 0.02
180000, 0.00890, 0.02
181000, 0.00889, 0.02
182000, 0.00875, 0.02
183000, 0.00871, 0.02
184000, 0.00875, 0.02
185000, 0.00886, 0.02
186000, 0.00896, 0.02
187000, 0.00884, 0.02
188000, 0.00903, 0.02
189000, 0.00863, 0.02
190000, 0.00884, 0.02
191000, 0.00867, 0.02
192000, 0.00870, 0.02
193000, 0.00891, 0.02
194000, 0.00889, 0.02
195000, 0.00860, 0.02
196000, 0.00891, 0.02
197000, 0.00858, 0.02
198000, 0.00861, 0.02
199000, 0.00871, 0.02
200000, 0.00866, 0.02
201000, 0.00860, 0.02
202000, 0.00897, 0.02
203000, 0.00873, 0.02
204000, 0.00860, 0.02
205000, 0.00879, 0.02
206000, 0.00852, 0.02
207000, 0.00872, 0.02
208000, 0.00863, 0.02
209000, 0.00886, 0.02
210000, 0.00881, 0.02
211000, 0.00857, 0.02
212000, 0.00843, 0.02
213000, 0.00842, 0.02
214000, 0.00860, 0.02
215000, 0.00844, 0.02
216000, 0.00836, 0.02
217000, 0.00844, 0.02
218000, 0.00842, 0.02
219000, 0.00848, 0.02
220000, 0.00830, 0.02
221000, 0.00839, 0.02
222000, 0.00834, 0.02
223000, 0.00814, 0.02
224000, 0.00830, 0.02
225000, 0.00856, 0.02
226000, 0.00836, 0.02
227000, 0.00831, 0.02
228000, 0.00823, 0.02
229000, 0.00843, 0.02
230000, 0.00833, 0.02
231000, 0.00815, 0.02
232000, 0.00845, 0.02
233000, 0.00834, 0.02
234000, 0.00839, 0.02
235000, 0.00845, 0.02
236000, 0.00821, 0.02
237000, 0.00834, 0.02
238000, 0.00826, 0.02
239000, 0.00849, 0.02
240000, 0.00824, 0.02
241000, 0.00814, 0.02
242000, 0.00834, 0.02
243000, 0.00806, 0.02
244000, 0.00816, 0.02
245000, 0.00839, 0.02
246000, 0.00822, 0.02
247000, 0.00815, 0.02
248000, 0.00835, 0.02
249000, 0.00814, 0.02
250000, 0.00809, 0.02
251000, 0.00805, 0.02
252000, 0.00810, 0.02
253000, 0.00834, 0.02
254000, 0.00807, 0.02
255000, 0.00802, 0.02
256000, 0.00832, 0.02
257000, 0.00821, 0.02
258000, 0.00796, 0.02
259000, 0.00817, 0.02
260000, 0.00809, 0.02
261000, 0.00812, 0.02
262000, 0.00808, 0.02
263000, 0.00811, 0.02
264000, 0.00815, 0.02
265000, 0.00822, 0.02
266000, 0.00794, 0.02
267000, 0.00783, 0.02
268000, 0.00792, 0.02
269000, 0.00800, 0.02
270000, 0.00790, 0.02
271000, 0.00799, 0.02
272000, 0.00791, 0.02
273000, 0.00786, 0.02
274000, 0.00779, 0.02
275000, 0.00784, 0.02
276000, 0.00794, 0.02
277000, 0.00789, 0.02
278000, 0.00795, 0.02
279000, 0.00784, 0.02
280000, 0.00777, 0.02
281000, 0.00773, 0.02
282000, 0.00784, 0.02
283000, 0.00794, 0.02
284000, 0.00782, 0.02
285000, 0.00776, 0.02
286000, 0.00794, 0.02
287000, 0.00793, 0.02
288000, 0.00796, 0.02
289000, 0.00803, 0.02
290000, 0.00781, 0.02
291000, 0.00777, 0.02
292000, 0.00794, 0.02
293000, 0.00810, 0.02
294000, 0.00773, 0.02
295000, 0.00789, 0.02
296000, 0.00771, 0.02
297000, 0.00759, 0.02
298000, 0.00763, 0.02
299000, 0.00757, 0.02
300000, 0.00771, 0.02
301000, 0.00750, 0.02
302000, 0.00774, 0.02
303000, 0.00791, 0.02
304000, 0.00772, 0.02
305000, 0.00769, 0.02
306000, 0.00771, 0.02
307000, 0.00789, 0.02
308000, 0.00762, 0.02
309000, 0.00769, 0.02
310000, 0.00758, 0.02
311000, 0.00760, 0.02
312000, 0.00780, 0.02
313000, 0.00757, 0.02
314000, 0.00766, 0.02
315000, 0.00754, 0.02
316000, 0.00757, 0.02
317000, 0.00760, 0.02
318000, 0.00761, 0.02
319000, 0.00754, 0.02
320000, 0.00768, 0.02
321000, 0.00765, 0.02
322000, 0.00757, 0.02
323000, 0.00756, 0.02
324000, 0.00765, 0.02
325000, 0.00756, 0.02
326000, 0.00756, 0.02
327000, 0.00759, 0.02
328000, 0.00748, 0.02
329000, 0.00771, 0.02
330000, 0.00763, 0.02
331000, 0.00752, 0.02
332000, 0.00759, 0.02
333000, 0.00747, 0.02
334000, 0.00762, 0.02
335000, 0.00758, 0.02
336000, 0.00767, 0.02
337000, 0.00750, 0.02
338000, 0.00722, 0.02
339000, 0.00747, 0.02
340000, 0.00727, 0.02
341000, 0.00745, 0.02
342000, 0.00753, 0.02
343000, 0.00737, 0.02
344000, 0.00758, 0.02
345000, 0.00737, 0.02
346000, 0.00755, 0.02
347000, 0.00733, 0.02
348000, 0.00746, 0.02
349000, 0.00738, 0.02
350000, 0.00735, 0.02
351000, 0.00728, 0.02
352000, 0.00741, 0.02
353000, 0.00727, 0.02
354000, 0.00722, 0.02
355000, 0.00730, 0.02
356000, 0.00731, 0.02
357000, 0.00722, 0.02
358000, 0.00749, 0.02
359000, 0.00735, 0.02
360000, 0.00743, 0.02
361000, 0.00733, 0.02
362000, 0.00721, 0.02
363000, 0.00728, 0.02
364000, 0.00758, 0.02
365000, 0.00744, 0.02
366000, 0.00740, 0.02
367000, 0.00729, 0.02
368000, 0.00743, 0.02
369000, 0.00739, 0.02
370000, 0.00740, 0.02
371000, 0.00730, 0.02
372000, 0.00723, 0.02
373000, 0.00710, 0.02
374000, 0.00735, 0.02
375000, 0.00737, 0.02
376000, 0.00729, 0.02
377000, 0.00726, 0.02
378000, 0.00730, 0.02
379000, 0.00734, 0.02
380000, 0.00723, 0.02
381000, 0.00718, 0.02
382000, 0.00730, 0.02
383000, 0.00720, 0.02
384000, 0.00725, 0.02
385000, 0.00726, 0.02
386000, 0.00730, 0.02
387000, 0.00717, 0.02
388000, 0.00733, 0.02
389000, 0.00709, 0.02
390000, 0.00739, 0.02
391000, 0.00725, 0.02
392000, 0.00732, 0.02
393000, 0.00727, 0.02
394000, 0.00724, 0.02
395000, 0.00708, 0.02
396000, 0.00710, 0.02
397000, 0.00694, 0.02
398000, 0.00711, 0.02
399000, 0.00706, 0.02
400000, 0.00714, 0.02
401000, 0.00695, 0.02
402000, 0.00740, 0.02
403000, 0.00706, 0.02
404000, 0.00720, 0.02
405000, 0.00715, 0.02
406000, 0.00713, 0.02
407000, 0.00729, 0.02
408000, 0.00712, 0.02
409000, 0.00717, 0.02
410000, 0.00716, 0.02
411000, 0.00724, 0.02
412000, 0.00706, 0.02
413000, 0.00687, 0.02
414000, 0.00684, 0.02
415000, 0.00719, 0.02
416000, 0.00697, 0.02
417000, 0.00703, 0.02
418000, 0.00705, 0.02
419000, 0.00721, 0.02
420000, 0.00702, 0.02
421000, 0.00721, 0.02
422000, 0.00701, 0.02
423000, 0.00707, 0.02
424000, 0.00688, 0.02
425000, 0.00704, 0.02
426000, 0.00699, 0.02
427000, 0.00710, 0.02
428000, 0.00689, 0.02
429000, 0.00695, 0.02
430000, 0.00695, 0.02
431000, 0.00651, 0.002
432000, 0.00627, 0.002
433000, 0.00630, 0.002
434000, 0.00622, 0.002
435000, 0.00646, 0.002
436000, 0.00640, 0.002
437000, 0.00618, 0.002
438000, 0.00639, 0.002
439000, 0.00623, 0.002
440000, 0.00628, 0.002
441000, 0.00645, 0.002
442000, 0.00628, 0.002
443000, 0.00626, 0.002
444000, 0.00628, 0.002
445000, 0.00632, 0.002
446000, 0.00626, 0.002
447000, 0.00620, 0.002
448000, 0.00618, 0.002
449000, 0.00616, 0.002
450000, 0.00636, 0.002
451000, 0.00616, 0.002
452000, 0.00612, 0.002
453000, 0.00621, 0.002
454000, 0.00621, 0.002
455000, 0.00620, 0.002
456000, 0.00625, 0.002
457000, 0.00612, 0.002
458000, 0.00607, 0.002
459000, 0.00617, 0.002
460000, 0.00624, 0.002
461000, 0.00608, 0.002
462000, 0.00622, 0.002
463000, 0.00631, 0.002
464000, 0.00619, 0.002
465000, 0.00600, 0.002
466000, 0.00604, 0.002
467000, 0.00607, 0.002
468000, 0.00614, 0.002
469000, 0.00602, 0.002
470000, 0.00620, 0.002
471000, 0.00608, 0.002
472000, 0.00614, 0.002
473000, 0.00599, 0.002
474000, 0.00610, 0.002
475000, 0.00618, 0.002
476000, 0.00625, 0.002
477000, 0.00612, 0.002
478000, 0.00610, 0.002
479000, 0.00609, 0.002
480000, 0.00601, 0.002
481000, 0.00619, 0.002
482000, 0.00629, 0.002
483000, 0.00604, 0.002
484000, 0.00621, 0.002
485000, 0.00607, 0.002
486000, 0.00610, 0.002
487000, 0.00603, 0.002
488000, 0.00618, 0.002
489000, 0.00607, 0.002
490000, 0.00622, 0.002
491000, 0.00615, 0.002
492000, 0.00605, 0.002
493000, 0.00613, 0.002
494000, 0.00612, 0.002
495000, 0.00613, 0.002
496000, 0.00604, 0.002
497000, 0.00606, 0.002
498000, 0.00597, 0.002
499000, 0.00603, 0.002
500000, 0.00604, 0.002
501000, 0.00611, 0.002
502000, 0.00599, 0.002
503000, 0.00596, 0.002
504000, 0.00613, 0.002
505000, 0.00601, 0.002
506000, 0.00621, 0.002
507000, 0.00628, 0.002
508000, 0.00606, 0.002
509000, 0.00597, 0.002
510000, 0.00598, 0.002
511000, 0.00600, 0.002
512000, 0.00592, 0.002
513000, 0.00590, 0.002
514000, 0.00598, 0.002
515000, 0.00606, 0.002
516000, 0.00615, 0.002
517000, 0.00602, 0.002
518000, 0.00599, 0.002
519000, 0.00594, 0.002
520000, 0.00610, 0.002
521000, 0.00601, 0.002
522000, 0.00613, 0.002
523000, 0.00606, 0.002
524000, 0.00598, 0.002
525000, 0.00587, 0.002
526000, 0.00602, 0.002
527000, 0.00596, 0.002
528000, 0.00601, 0.002
529000, 0.00606, 0.002
530000, 0.00601, 0.002
531000, 0.00609, 0.002
532000, 0.00591, 0.002
533000, 0.00602, 0.002
534000, 0.00597, 0.002
535000, 0.00593, 0.002
536000, 0.00600, 0.002
537000, 0.00595, 0.002
538000, 0.00597, 0.002
539000, 0.00587, 0.002
540000, 0.00591, 0.002
541000, 0.00593, 0.002
542000, 0.00598, 0.002
543000, 0.00591, 0.002
544000, 0.00597, 0.002
545000, 0.00598, 0.002
546000, 0.00613, 0.002
547000, 0.00600, 0.002
548000, 0.00590, 0.002
549000, 0.00594, 0.002
550000, 0.00592, 0.002
551000, 0.00590, 0.002
552000, 0.00594, 0.002
553000, 0.00598, 0.002
554000, 0.00600, 0.002
555000, 0.00579, 0.002
556000, 0.00602, 0.002
557000, 0.00600, 0.002
558000, 0.00594, 0.002
559000, 0.00611, 0.002
560000, 0.00609, 0.002
561000, 0.00603, 0.002
562000, 0.00602, 0.002
563000, 0.00592, 0.002
564000, 0.00587, 0.002
565000, 0.00590, 0.002
566000, 0.00595, 0.002
567000, 0.00593, 0.002
568000, 0.00596, 0.002
569000, 0.00595, 0.002
570000, 0.00575, 0.002
571000, 0.00583, 0.002
572000, 0.00602, 0.002
573000, 0.00600, 0.002
574000, 0.00600, 0.002
575000, 0.00583, 0.002
576000, 0.00594, 0.002
577000, 0.00582, 0.002
578000, 0.00591, 0.002
579000, 0.00579, 0.002
580000, 0.00595, 0.002
581000, 0.00590, 0.002
582000, 0.00589, 0.002
583000, 0.00594, 0.002
584000, 0.00584, 0.002
585000, 0.00606, 0.002
586000, 0.00589, 0.002
587000, 0.00599, 0.002
588000, 0.00595, 0.002
589000, 0.00587, 0.002
590000, 0.00594, 0.002
591000, 0.00593, 0.002
592000, 0.00585, 0.002
593000, 0.00591, 0.002
594000, 0.00606, 0.002
595000, 0.00598, 0.002
596000, 0.00585, 0.002
597000, 0.00594, 0.002
598000, 0.00607, 0.002
599000, 0.00597, 0.002
600000, 0.00605, 0.002
601000, 0.00590, 0.002
602000, 0.00588, 0.002
603000, 0.00587, 0.002
604000, 0.00584, 0.002
605000, 0.00594, 0.002
606000, 0.00597, 0.002
607000, 0.00585, 0.002
608000, 0.00603, 0.002
