scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\052_aud\img041.png,76.53350792853556,105.88731434311546,235.39122479730216,110.19240152113082,117.00132740187988,102.87375331850473,117.0013274018799,103.3042620363062,156.17762072181958,107.60934921432161,156.17762072181958,107.60934921432161,197.07594891296546,107.17884049652005,197.07594891296552,107.60934921432161
labeled-data\052_aud\img080.png,91.6013130515893,105.02629690751237,235.39122479730216,112.77545382794003,126.47251919351363,104.59578818971087,126.9030279113152,104.59578818971087,160.91321661763655,109.33138408552773,160.91321661763655,110.19240152113079,198.79798378417163,108.90087536772617,199.22849250197314,109.33138408552776
labeled-data\052_aud\img104.png,89.0182607447801,120.95511946616921,228.07257659467606,120.95511946616921,122.16743201549832,102.44324460070317,123.02844945110135,126.98224151539068,160.05219918203343,102.4432446007032,157.89965559302576,135.5924158714214,197.07594891296552,104.59578818971087,194.49289660615634,127.84325895099374
labeled-data\052_aud\img181.png,93.32334792279542,115.78901485255079,234.96071607950066,118.80257587716153,123.45895816890291,100.29070101169549,127.33353662911674,112.3449451101385,160.91321661763655,106.317823060917,161.7742340532396,122.67715433737533,201.38103609098087,105.88731434311546,199.2284925019732,117.94155844155844
labeled-data\052_aud\img219.png,90.30978689818468,127.84325895099377,232.80817249049292,126.55173279758915,118.2928535552845,105.88731434311543,121.3064145798952,130.85681997560454,157.89965559302576,109.33138408552773,155.31660328621652,141.18902920284137,196.2149314773624,110.62291023893235,193.63187917055322,131.7178374112076
labeled-data\052_aud\img226.png,86.86571715577239,119.23308459496306,239.26580325751596,114.49748869914617,121.30641457989523,102.44324460070317,118.2928535552845,126.12122407978762,160.0521991820335,108.9008753677262,155.74711200401802,133.43987228241372,200.95052737317926,108.03985793212314,197.93696634856852,123.10766305517683
labeled-data\052_aud\img277.png,85.14368228456627,107.60934921432161,240.98783812872207,106.74833177871852,119.15387099088758,97.70764870488628,119.15387099088758,97.27713998708475,157.89965559302576,102.8737533185047,158.3301643108273,103.30426203630626,198.79798378417163,100.29070101169549,198.79798378417163,101.58222716510008
labeled-data\052_aud\img531.png,86.43520843797086,104.16527947190934,237.54376838630984,105.88731434311546,120.01488842649064,97.27713998708475,120.87590586209367,97.27713998708472,156.60812943962108,103.30426203630623,156.60812943962114,103.73477075410776,197.93696634856852,100.72120972949702,197.93696634856852,100.29070101169549
