scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\018_xaud\img143.png,93.32334792279542,128.2737676687953,234.5302073616991,127.41275023319221,129.05557150032286,116.65003228815385,130.34709765372742,133.87038100021527,167.37084738465953,111.48392767453541,166.0793212312549,142.91106407404746,202.24205352658393,116.65003228815382,201.3810360909808,132.57885484681063
labeled-data\018_xaud\img220.png,86.43520843797086,139.0364856138337,239.69631197531746,128.70427638659683,120.44539714429213,114.49748869914617,120.01488842649064,151.09072971227667,165.21830379565185,107.17884049652008,162.20474277104105,158.8398866327043,204.82510583339317,113.20596254574158,205.6861232689961,147.21615125206287
labeled-data\018_xaud\img243.png,87.72673459137548,129.1347851043984,243.5708904355313,122.67715433737533,124.75048432230741,111.91443639233694,125.18099304010907,137.74495946042904,170.38440840927026,106.317823060917,166.94033866685808,145.0636076630552,209.99121044701153,110.19240152113082,211.2827366004162,134.30088971801683
labeled-data\018_xaud\img262.png,93.32334792279545,123.96868049077997,240.12682069311902,124.82969792638303,127.76404534691825,118.37206715935997,128.1945540647198,123.10766305517689,167.80135610246109,117.94155844155844,167.37084738465947,125.6907153619861,208.6996842936069,117.51104972375691,207.83866685800385,120.52461074836765
labeled-data\018_xaud\img325.png,87.72673459137548,116.65003228815385,238.4047858219129,120.09410203056615,128.19455406471974,111.91443639233694,128.19455406471977,113.63647126354309,169.95389969146876,107.17884049652005,166.50982994905647,118.80257587716153,207.40815814020235,111.91443639233694,206.97764942240084,113.20596254574156
labeled-data\018_xaud\img365.png,90.74029561598621,124.82969792638303,243.14038171772975,125.26020664418456,127.76404534691821,114.06697998134462,128.19455406471974,126.55173279758921,169.95389969146876,106.74833177871852,165.64881251345335,133.43987228241375,208.2691755758054,113.20596254574156,205.68612326899617,126.55173279758915
labeled-data\018_xaud\img391.png,91.60131305158927,115.78901485255076,238.8352945397144,113.20596254574158,129.05557150032286,112.3449451101385,129.48608021812436,112.77545382794005,169.5233909736672,111.05341895673388,169.0928822558657,113.20596254574158,205.2556145511946,110.19240152113082,205.25561455119467,109.76189280332929
