scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\060_aud\img0029.png,86.00469972016933,107.17884049652005,223.33698069885915,107.17884049652005,126.47251919351368,104.59578818971085,126.04201047571212,104.59578818971087,166.94033866685803,106.317823060917,166.94033866685803,106.317823060917,197.07594891296552,106.31782306091696,197.07594891296546,106.74833177871852
labeled-data\060_aud\img0213.png,77.39452536413864,103.73477075410779,219.89291095644685,107.60934921432161,119.58437970868908,109.76189280332932,120.01488842649064,109.76189280332929,163.49626892444573,115.78901485255074,163.06576020664417,116.2195235703523,192.7708617349501,111.48392767453544,192.34035301714854,111.91443639233697
labeled-data\060_aud\img0259.png,80.40808638874935,111.05341895673388,222.4759632632561,110.62291023893235,121.73692329769676,108.03985793212317,125.61150175791056,116.21952357035232,162.6352514888426,105.88731434311543,160.9132166176365,126.55173279758915,194.49289660615634,108.47036664992464,190.18780942814092,118.80257587716153
labeled-data\060_aud\img0290.png,82.1301212599555,109.76189280332929,221.61494582765303,108.9008753677262,122.59794073329985,105.45680562531393,124.31997560450594,114.9279974169477,164.78779507785035,105.0262969075124,164.78779507785023,122.67715433737536,195.35391404175934,106.7483317787185,194.49289660615628,114.4974886991462
labeled-data\060_aud\img0321.png,80.40808638874935,108.47036664992467,219.89291095644685,109.76189280332929,121.30641457989523,105.02629690751237,120.8759058620937,111.48392767453544,161.343725335438,105.4568056253139,160.48270789983494,119.23308459496306,193.63187917055322,106.31782306091702,191.04882686374398,111.914436392337
labeled-data\060_aud\img0480.png,77.82503408194015,104.16527947190932,219.89291095644685,107.17884049652005,118.72336227308602,111.91443639233691,118.72336227308602,111.91443639233697,159.19118174643037,117.51104972375688,159.62169046423193,117.08054100595535,192.77086173495016,111.91443639233694,192.77086173495016,112.34494511013847
labeled-data\060_aud\img0501.png,81.69961254215397,107.60934921432161,223.7674894166607,104.16527947190932,122.16743201549832,108.47036664992464,121.73692329769679,111.48392767453544,164.7877950778503,111.05341895673388,163.9267776422473,116.65003228815388,195.7844227595609,107.60934921432158,196.21493147736246,112.34494511013847
labeled-data\060_aud\img1031.png,77.82503408194015,101.58222716510011,219.89291095644685,105.45680562531393,117.4318361196814,108.03985793212317,117.86234483748296,107.60934921432161,160.482707899835,112.77545382794003,160.482707899835,112.77545382794003,192.77086173495022,109.33138408552776,192.7708617349501,110.19240152113082
