scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\P18_100mlSpark\img219.png,133.9893890785568,91.79597351129715,126.16630067422665,73.67934773284838,129.87197412890936,56.38620494432911,142.2242189778517,42.386994115527784,160.75258625126523,35.38738870112712,179.28095352467872,35.38738870112712,196.16235481823324,44.44570159035149,201.92673574773968,50.621824014822664,209.7498241520698,53.50401447957586,219.63162003122372,52.6805314896464,229.92515740534228,52.26878999468167,148.40034140232288,100.85428640052152,196.16235481823324,124.73529310847672,194.92713033333902,101.67776939045103,110.9318653605311,132.14664001784212,,
labeled-data\P18_100mlSpark\img220.png,133.1659060886273,90.97249052136766,129.04849113897987,74.09108922781311,129.87197412890936,55.15098045943486,141.81247748288695,43.21047710545727,157.870395786512,35.38738870112712,178.04572903978448,34.975647206162364,194.5153888383743,44.03396009538676,201.92673574773968,49.798341024893205,210.57330714199932,51.44530700475218,219.2198785362589,51.44530700475215,228.27819142548336,49.798341024893176,149.6355658872171,99.6190619156273,196.98583780816276,124.73529310847672,198.22106229305697,104.1482183602395,110.10838237060162,133.38186450273636,,
labeled-data\P18_100mlSpark\img222.png,134.81287206848629,89.73726603647341,131.51894010876833,69.97367427816567,133.1659060886273,51.44530700475215,145.92989243253442,39.09306215580983,163.2230352210537,34.152164216232876,180.1044365146082,34.563905711197634,193.6919058484448,42.38699411552781,201.92673574773963,47.32789205510471,210.98504863696402,48.56311653999896,220.04336152618842,48.1513750450342,228.2781914254833,46.092667570210466,147.16511691742863,101.677769390451,201.51499425277493,123.50006862358245,198.63280378802173,104.97170135016896,112.16708984542535,131.32315702791263,,
labeled-data\P18_100mlSpark\img225.png,131.1071986138036,93.03119799619137,129.04849113897987,72.44412324795414,128.22500814905038,53.504014479575886,142.63596047281644,41.975252620563026,160.34084475630047,37.857837670915615,178.86921202971396,36.21087169105661,197.80932079809227,37.0343546809861,,,,,,,,,147.5768584123934,100.44254490555679,200.2797697678807,123.91181011854721,195.33887182830375,104.55995985520423,117.93147077493177,128.02922506819468,,
labeled-data\P18_100mlSpark\img227.png,131.1071986138036,94.26642248108561,124.51933469436767,74.50283072277784,123.28411020947345,53.915755974540616,138.518545523169,40.74002813566881,159.51736176637098,38.269579165880344,178.86921202971396,33.740422721268146,199.868028272916,31.269973751479654,,,,,,,,,149.6355658872171,99.6190619156273,201.51499425277493,124.323551613512,196.98583780816273,103.73647686527474,117.10798778500228,128.4409665631594,,
labeled-data\P18_100mlSpark\img295.png,116.69624629003755,92.20771500626188,124.51933469436767,75.32631371270736,123.28411020947343,55.15098045943486,135.63635505841577,37.857837670915586,152.10601485700553,27.976041791761702,173.10483110020758,28.79952478169122,189.16274940383258,39.91654514573932,197.80932079809224,43.622218600422,206.8676336873166,44.85744308531625,216.74942956647047,42.798735610492514,,,134.8128720684863,91.79597351129715,200.69151126284547,119.38265367393504,197.80932079809224,99.20732042066254,119.57843675479074,122.26484413868826,,
labeled-data\P18_100mlSpark\img298.png,119.57843675479074,90.14900753143817,127.81326665408565,73.26760623788363,127.81326665408562,54.327497469505374,138.10680402820424,39.09306215580986,155.81168831168827,30.446490761550194,173.92831409013704,30.858232256514952,191.63319837362107,37.0343546809861,201.10325275781017,41.15176963063354,,,,,,,135.22461356345104,92.61945650122664,201.51499425277493,121.8531026437235,198.22106229305697,100.85428640052152,120.40191974472023,123.91181011854721,,
labeled-data\P18_100mlSpark\img302.png,124.10759319940294,90.14900753143817,128.2250081490504,71.20889876305989,130.28371562387414,53.09227298461116,145.92989243253442,41.563511125598296,159.10562027140625,33.740422721268146,177.222246049855,31.269973751479682,194.92713033333902,36.62261318602137,204.39718471752818,40.32828664070405,,,,,,,140.98899449295746,93.03119799619137,195.33887182830375,119.38265367393504,194.92713033333902,96.73687145087408,122.8723687145087,121.02961965379401,,
labeled-data\P18_100mlSpark\img562.png,122.8723687145087,91.38423201633242,127.81326665408565,69.97367427816567,126.98978366415614,48.1513750450342,141.81247748288695,32.5051982363739,159.9291032613357,24.27036833707902,181.33966099950246,25.917334316937996,195.33887182830375,39.09306215580983,202.33847724270444,47.32789205510471,208.10285817221083,54.73923896447013,212.2202731218583,62.97406886376501,214.27898059668198,72.8558647429189,132.75416459366258,97.56035444080356,216.33768807150577,130.08793254301838,215.51420508157625,109.08911629981642,109.28489938067213,134.61708898763058,,
labeled-data\P18_100mlSpark\img567.png,120.81366123968499,89.32552454150868,119.16669525982601,68.73844979327143,123.28411020947343,49.798341024893176,137.6950625332395,33.32868122630339,157.04691279658252,25.505592821973238,179.69269501964348,26.329075811902726,194.5153888383743,40.74002813566881,200.2797697678807,48.1513750450342,204.80892621249288,56.38620494432911,207.69111667724613,65.85625932851823,208.92634116214035,76.14979670263685,131.1071986138036,100.85428640052152,210.98504863696408,128.02922506819468,208.1028581722109,107.44215031995745,108.46141639074264,133.38186450273636,,
labeled-data\P18_100mlSpark\img576.png,114.22579732024906,92.61945650122664,121.63714422961448,70.3854157731304,130.69545711883885,51.44530700475215,147.98859990735812,40.32828664070405,164.4582597059479,30.858232256514924,183.81010996929092,28.38778328672646,195.75061332326848,43.21047710545727,201.51499425277493,51.03356550978742,207.69111667724607,58.444912419152814,217.57291255639993,60.91536138894128,,,128.63674964401514,100.85428640052152,211.80853162689354,129.67619104805365,207.69111667724613,108.6773748048517,108.87315788570737,134.61708898763058,,
labeled-data\P18_100mlSpark\img586.png,115.87276330010803,90.5607490264029,124.93107618933243,72.8558647429189,135.22461356345104,54.327497469505374,150.45904887714659,43.622218600422,163.63477671601845,28.79952478169122,182.57488548439667,19.329470397502092,198.22106229305697,30.034749266585436,203.57370172759866,37.857837670915586,208.5145996671756,46.092667570210494,215.51420508157625,53.915755974540616,224.98425946576535,55.56272195439962,128.22500814905038,97.97209593576832,205.6324092024224,125.97051759337094,203.57370172759866,104.14821836023947,111.7553483504606,132.14664001784212,,
labeled-data\P18_100mlSpark\img591.png,115.87276330010803,88.50204155157917,124.51933469436767,69.56193278320092,132.34242309869782,51.44530700475215,144.2829264526754,35.38738870112712,158.69387877644147,21.799919367290556,178.45747053474923,14.388572457925136,194.10364734340953,26.740817306867484,200.2797697678807,34.975647206162364,205.22066770745764,44.03396009538676,213.04375611178776,51.44530700475215,222.10206900101215,55.97446344936435,131.51894010876833,93.85468098612085,203.98544322256342,124.73529310847672,203.1619602326339,103.73647686527474,112.57883134039008,132.14664001784212,,
labeled-data\P18_100mlSpark\img599.png,113.81405582528433,89.32552454150868,125.34281768429716,69.97367427816567,133.57764758359207,53.09227298461113,145.51815093756966,38.681320660845074,159.92910326133574,28.79952478169122,178.869212029714,23.858626842114262,193.28016435348005,35.38738870112712,200.2797697678807,43.210477105457244,206.8676336873166,48.97485803496369,216.3376880715057,50.621824014822664,,,131.1071986138036,94.67816397605034,206.8676336873166,126.79400058330043,204.39718471752812,105.38344284513371,114.22579732024906,130.49967403798314,,
labeled-data\P18_100mlSpark\img607.png,127.81326665408562,90.14900753143817,120.40191974472026,69.9736742781657,134.40113057352156,55.15098045943489,150.04730738218183,43.21047710545727,166.9287086757364,33.32868122630339,186.69230043404414,33.32868122630342,202.33847724270439,40.74002813566878,,,,,,,,,141.81247748288695,96.73687145087408,208.10285817221083,123.50006862358248,203.98544322256336,104.5599598552042,122.04888572457921,124.32355161351197,,
labeled-data\P18_100mlSpark\img610.png,133.9893890785568,87.26681706668495,124.93107618933243,70.3854157731304,134.40113057352156,53.504014479575886,152.92949784693505,43.21047710545727,170.63438213041908,35.79913019609185,190.80971538369158,31.681715246444412,209.74982415206986,34.563905711197606,,,,,,,,,144.6946679476402,93.44293949115612,207.69111667724607,123.08832712861772,203.57370172759866,102.50125238038049,124.51933469436767,121.44136114875874,,
labeled-data\P18_100mlSpark\img611.png,134.81287206848629,86.44333407675546,125.34281768429719,67.91496680334194,136.4598380483453,51.03356550978742,156.22342980665306,41.563511125598296,174.75179708006652,32.91693973133866,196.16235481823327,27.564300296796972,218.39639554632944,25.917334316937996,,,,,,,,,144.69466794764017,96.32512995590932,206.04415069738715,123.08832712861772,202.33847724270444,102.08951088541576,124.10759319940294,123.50006862358248,,
labeled-data\P18_100mlSpark\img613.png,136.87157954331005,85.61985108682597,123.69585170443813,67.50322530837718,137.28332103827478,51.85704849971688,155.3999468167235,41.563511125598296,173.92831409013704,31.269973751479682,195.33887182830375,21.799919367290556,217.57291255640004,23.858626842114262,,,,,,,,,147.16511691742863,93.85468098612085,204.80892621249288,121.44136114875877,199.86802827291595,101.677769390451,130.28371562387412,118.55917068400555,,
