scorer,,,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,,,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Ultrax_TD_004,img104.png,111.34360685549586,165.0859596150217,110.9318653605311,143.26366038189022,119.16669525982599,123.50006862358248,126.98978366415616,107.44215031995739,145.92989243253442,98.38383743073305,166.51696718077162,97.56035444080356,185.04533445418514,104.97170135016896,192.8684228585153,107.44215031995745,200.2797697678807,109.91259928974591,207.27937518228137,113.20653124946386,215.51420508157625,113.20653124946386,124.93107618933243,177.84994595892877,182.98662697936143,170.43859904956338,181.33966099950246,159.32157868551525,,,,
labeled-data,Ultrax_TD_004,img146.png,113.81405582528433,167.14466708984543,115.87276330010803,143.67540187685498,126.5780421691914,123.91181011854721,137.6950625332395,103.73647686527474,154.57646382679405,92.61945650122664,174.3400555851018,97.9720959357683,192.0449398685858,104.55995985520423,199.4562867779512,109.08911629981642,206.8676336873166,111.97130676456962,215.51420508157625,113.20653124946386,224.1607764758359,112.7947897544991,128.22500814905038,178.2616874538935,182.57488548439667,173.73253100928133,181.7514024944672,162.20376915026847,,,,
labeled-data,Ultrax_TD_004,img165.png,115.87276330010803,167.55640858481016,115.04928031017855,146.5575923416082,126.98978366415614,130.91141553294787,136.04809655338053,115.67698021925233,152.10601485700556,104.14821836023947,169.8108991404896,97.56035444080356,186.28055893907938,107.44215031995745,192.45668136355056,112.7947897544991,195.7506133232685,119.79439516889977,197.3975793031275,127.61748357322992,197.80932079809224,135.85231347252483,127.4015251591209,181.55561941361148,182.16314398943194,177.02646296899928,180.9279195045377,165.49770110998645,,,,
labeled-data,Ultrax_TD_004,img234.png,117.10798778500228,175.79123848410507,112.57883134039008,156.8511297157268,117.51972927996701,135.85231347252483,129.46023263394463,120.20613666386453,143.87118495771068,106.2069258350632,163.2230352210537,102.91299387534525,177.222246049855,111.14782377464013,182.16314398943194,115.67698021925233,186.70781693721912,121.87637739848597,191.66423137997103,129.31099906261383,193.71518060320727,138.00411996639843,123.28411020947345,187.3200003431179,182.98662697936143,177.84994595892877,180.51617800957297,166.3211840999159,,,,
labeled-data,Ultrax_TD_004,img239.png,118.34321226989653,174.55601399921082,113.40231433031957,155.61590523083257,118.75495376486126,134.61708898763058,129.46023263394463,116.50046320918182,143.45944346274592,102.50125238038052,163.2230352210537,101.26602789548627,178.04572903978448,112.38304825953438,183.81010996929092,118.55917068400555,187.92752491893836,124.32355161351197,192.45668136355056,129.67619104805365,192.82187334899032,137.965328708461,123.28411020947345,188.96696632297687,181.7514024944672,176.2029799790698,180.1044365146082,163.85073513012745,,,,
labeled-data,Ultrax_TD_004,img296.png,118.75495376486126,174.1442725042461,113.40231433031957,155.2041637358678,118.34321226989653,134.61708898763058,125.75455917926192,114.03001423939335,139.34202851309848,100.03080341059203,159.51736176637098,99.20732042066254,175.16353857503128,107.85389181492218,180.51617800957297,112.7947897544991,183.39836847432616,118.97091217897028,185.86881744411463,126.79400058330043,185.86881744411463,134.61708898763058,121.63714422961448,190.61393230283585,180.9279195045377,177.02646296899928,179.69269501964348,163.85073513012745,,,,
labeled-data,Ultrax_TD_004,img312.png,119.57843675479074,169.20337456466913,110.10838237060162,153.55719775600883,111.7553483504606,134.20534749266585,113.81405582528433,114.44175573435808,128.63674964401514,99.20732042066257,150.04730738218183,96.32512995590935,167.75219166566586,104.97170135016896,172.2813481102781,111.14782377464013,177.64174579640726,118.15518744062828,183.42940148067612,123.52334337834495,189.20929891335754,129.7072240544036,121.22540273464972,189.37870781794163,181.33966099950246,177.43820446396404,179.28095352467872,163.85073513012745,,,,
labeled-data,Ultrax_TD_004,img344.png,110.9318653605311,174.96775549417555,100.63832798641249,158.4980956955858,101.87355247130674,137.91102094734856,106.81445041088364,121.44136114875877,123.28411020947345,109.50085779478118,142.63596047281644,106.61866733002793,158.72491178279145,113.1754982431139,167.79098292360328,116.1042382173921,176.04908757766074,119.78663691731228,183.97303325262823,124.68098534736427,186.94832273643135,132.90805699507172,119.9901782497555,187.73174183808266,180.51617800957297,178.67342894885826,177.63398754481975,165.49770110998645,,,,
labeled-data,Ultrax_TD_004,img398.png,119.9901782497555,167.9681500797749,117.51972927996701,146.5575923416082,128.22500814905038,128.4409665631594,142.63596047281644,113.6182727444286,153.3412393418998,97.9720959357683,172.28134811027806,91.79597351129715,189.1627494038326,97.56035444080356,196.16235481823324,102.08951088541576,204.80892621249282,107.11574959245507,213.0670308665503,110.4484728101105,222.17189326529953,114.17742101955571,126.98978366415614,182.37910240354097,187.10404192900887,164.67421812005693,184.6335929592204,151.91023177614986,,,,
labeled-data,Ultrax_TD_004,img414.png,116.28450479507279,172.08556502942236,112.99057283535484,152.3219732711146,121.60611122326449,134.19758924107836,135.5975638004783,120.23716967021448,147.9575669010081,105.40671759989618,164.79241868503775,94.26642248108561,183.74028570500346,100.37272064126932,191.15939086595634,105.74087657898602,199.84475351815345,111.99458151933212,206.4326174375894,118.24828645967818,211.32696586764135,127.05002288568767,124.5193346943677,182.79084389850573,185.04533445418514,169.61511605963386,183.84890122722834,156.0354049773848,,,,
labeled-data,Ultrax_TD_004,img491.png,118.75495376486126,176.61472147403452,125.34281768429716,157.26287121069154,130.69545711883885,135.44057197756007,132.34242309869782,114.44175573435808,138.518545523169,95.50164696597983,159.10562027140622,91.38423201633239,176.81050455489026,99.6190619156273,185.04533445418514,104.97170135016896,191.2214568786563,111.55956526960489,199.4562867779512,115.26523872428757,208.96513242007777,118.597961941943,120.81366123968499,187.73174183808266,182.16314398943194,176.2029799790698,179.69269501964348,163.85073513012745,,,,
labeled-data,Ultrax_TD_004,img516.png,127.81326665408565,170.43859904956338,119.49309598732833,150.27102404787834,116.28450479507276,128.85270805812416,121.22540273464972,107.85389181492218,138.10680402820424,96.32512995590932,159.0745872650563,94.66264747287536,180.08116175984574,99.99201215265458,185.4570759491499,108.66185830167669,195.33887182830375,111.55956526960489,204.42821772387813,113.61051449284113,213.48653061310247,118.18622044697824,125.34281768429716,187.3200003431179,180.51617800957297,176.2029799790698,178.06124554295943,159.70228717413005,,,,
labeled-data,Ultrax_TD_004,img533.png,116.69624629003752,172.90904801935184,103.90122693978049,156.8511297157268,104.32072668633273,133.77808949452609,115.87276330010803,116.08872171421709,135.63635505841577,108.26563330988694,155.39994681672354,107.03040882499269,174.75179708006652,112.7947897544991,184.24512621901815,116.92772120732155,192.9304888712152,123.56213463628245,201.63136802658732,127.6562748311674,209.01944018119022,133.04770552364653,122.8723687145087,188.96696632297687,179.69269501964348,177.02646296899928,178.04572903978448,163.02725214019796,,,,
labeled-data,Ultrax_TD_004,img548.png,119.9901782497555,170.02685755459862,110.52012386556638,154.38068074593832,110.52012386556638,132.55838151280685,120.40191974472023,113.6182727444286,140.98899449295746,105.38344284513371,159.9291032613357,103.32473537030998,178.4807452895117,107.44215031995745,185.48810895549985,114.47278874070804,192.50323087307547,121.4723941551087,200.36511053534315,127.67954958592986,206.92969970001658,134.27517175695328,124.10759319940294,187.73174183808266,182.16314398943194,176.61472147403452,179.69269501964348,163.02725214019796,,,,
labeled-data,Ultrax_TD_004,img570.png,119.56292025161576,170.4851485590883,110.0307998547267,151.9567812856748,112.9207485710674,131.39298129220003,123.98346117400303,113.66482225395353,142.90029518761878,104.19476786976446,164.2875781710232,98.36056267597058,182.84697845078654,103.6666526009873,191.9440825979484,107.79182580222223,200.18667074883084,112.76375674814915,209.68775813936995,116.8889299493841,217.94586279342727,122.24932763551325,125.75455917926192,185.67303436325892,186.6923004340441,169.61511605963386,183.80235171770337,155.98885546785982,,,,
labeled-data,Ultrax_TD_004,img610.png,121.24867748941222,171.30087329743031,111.68552408617319,152.79578077877926,117.48093802202956,131.77368978081483,127.75895889297321,114.8845302356728,147.12632565949121,104.15597661182699,168.9563831442101,98.77230417093531,187.51578342397363,105.38344284513369,194.51538883837426,109.08911629981642,202.76573524084418,112.39080651112187,211.862839388006,115.70025497401477,221.3561685269576,117.38601221181125,126.98978366415614,183.20258539347046,187.92752491893836,168.7916330697044,185.04533445418514,156.8511297157268,,,,
labeled-data,Ultrax_TD_004,img625.png,112.16708984542535,171.6738235344576,105.16748443102469,153.55719775600883,109.28489938067213,133.38186450273636,119.16669525982601,117.73568769407606,137.28332103827475,110.32434078471067,156.22342980665303,107.8538918149222,172.28134811027806,112.79478975449913,180.51617800957294,115.2652387242876,189.59776565355975,120.20613666386453,197.8481120560296,128.04474157136963,202.96578729963585,136.203097276445,123.83716271549606,182.0914929339761,183.45267623543862,176.0317442833173,182.26639107863872,161.77928195626714,,,,
labeled-data,Ultrax_TD_004,img660.png,121.20212797988728,173.32078951431657,125.34281768429716,152.71819826290437,134.40113057352156,135.85231347252483,147.56134190921838,122.28811889345073,154.98820532175878,105.79518434009844,167.30941716435117,92.20771500626188,187.08076717424638,93.0079232414289,194.4318837286536,98.0153204803272,202.8218786596983,104.30781667861075,207.43637587177295,112.6978116096555,209.95337435108632,121.50730628725245,122.8723687145087,187.73174183808266,182.57488548439667,174.96775549417558,181.32414449632745,161.349253153989,,,,
labeled-data,Ultrax_TD_004,img667.png,122.75599494069631,172.95559752887678,131.11495686539112,155.26622974856775,135.63635505841577,135.85231347252483,143.0477019677812,118.55917068400555,152.51775635197032,100.85428640052152,169.8108991404896,90.5607490264029,187.5157834239736,94.67816397605034,193.69966410003232,100.46581966031926,199.07557828933642,109.18221531886633,203.13868547787135,116.25940324914188,206.33951841853954,124.62612342542417,123.69585170443818,187.73174183808266,186.28055893907938,174.1442725042461,183.39836847432616,161.79202765530374,,,,
labeled-data,Ultrax_TD_004,img731.png,115.00273080065358,172.54385603391205,108.43814163598017,155.25071324539277,112.12054033590042,135.47936323549754,122.8723687145087,118.14742918904079,136.87157954331002,106.61866733002793,156.22342980665303,103.32473537030998,172.28134811027806,108.67737480485167,181.33966099950246,111.97130676456962,189.57449089879734,116.08872171421709,196.16235481823324,121.02961965379401,203.57370172759866,125.97051759337094,123.28411020947345,187.73174183808266,185.4570759491499,169.20337456466913,182.15538573784445,155.5926304760701,,,,
