scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\002_cal\img018.png,95.83421912721877,107.78980197028633,233.66918992609598,110.62291023893232,121.48428943934616,97.34932108947064,121.9869792595336,99.35750247370655,154.95827567080082,100.39897266527436,154.52776695299931,101.54613661390715,194.6037461562489,97.31323053827771,194.17323743844733,98.53257558929644
labeled-data\002_cal\img115.png,94.18436535839851,113.20596254574156,231.0861376192868,114.9279974169477,120.94293117145205,95.98819173019393,122.02049191421278,119.55532165918578,152.73355097940734,90.81950922006172,153.7028400685892,126.22949573336643,192.23981505311113,95.5576830123924,192.27332770779023,122.82151654214712
labeled-data\002_cal\img146.png,96.33690894740619,106.74833177871852,231.0861376192868,108.03985793212314,120.37238689390482,83.75262050153012,121.81496873776605,126.88153772175292,153.34451245317356,79.6262825572218,155.38878438860243,139.7918092923717,193.17301359110004,86.26694397672333,198.24510789676557,132.68789534671814
labeled-data\002_cal\img241.png,88.157243309177,108.03985793212314,230.22512018368374,111.53427957135432,120.01740602133157,96.66788203557616,121.35928407155508,110.92753921468665,152.30304226160578,92.54154409126787,152.30304226160578,118.37206715935997,191.49947634027305,99.30128623920425,191.24771685617864,114.80211767490047
labeled-data\002_cal\img247.png,96.76741766520772,112.34494511013847,223.33698069885912,116.21952357035232,124.11856801723042,108.1405617257609,124.11856801723044,108.74981967726956,152.7587269278167,110.74878998097958,152.32821821001514,115.83936674936967,187.3731383959648,110.79914187779849,186.46176906354285,110.06652177908353
labeled-data\002_cal\img251.png,98.9199612542154,114.9279974169477,223.33698069885915,116.65003228815385,123.71323524783833,106.8238596239469,125.18099304010906,115.5372553684563,149.7199899547966,106.74833177871852,148.70791682873684,126.22192787342541,185.06702152165948,109.55796762121278,183.97942055037143,116.8036055734515
labeled-data\002_cal\img285.png,90.74029561598621,107.60934921432161,231.94715505488986,108.03985793212314,119.4861935098922,95.78168865156363,121.28375622632673,112.59922218907391,150.1504986725981,91.25001793786325,151.39167292918384,122.42287725843994,189.52316439013148,97.629603264817,188.79054429141658,113.43506367626753
