1000, 0.05232, 0.005
2000, 0.03028, 0.005
3000, 0.02622, 0.005
4000, 0.02393, 0.005
5000, 0.02264, 0.005
6000, 0.02079, 0.005
7000, 0.02056, 0.005
8000, 0.01962, 0.005
9000, 0.01915, 0.005
10000, 0.01826, 0.005
11000, 0.02310, 0.02
12000, 0.02028, 0.02
13000, 0.01932, 0.02
14000, 0.01871, 0.02
15000, 0.01705, 0.02
16000, 0.01689, 0.02
17000, 0.01690, 0.02
18000, 0.01606, 0.02
19000, 0.01545, 0.02
20000, 0.01536, 0.02
21000, 0.01517, 0.02
22000, 0.01490, 0.02
23000, 0.01464, 0.02
24000, 0.01474, 0.02
25000, 0.01404, 0.02
26000, 0.01360, 0.02
27000, 0.01360, 0.02
28000, 0.01326, 0.02
29000, 0.01272, 0.02
30000, 0.01292, 0.02
31000, 0.01264, 0.02
32000, 0.01258, 0.02
33000, 0.01273, 0.02
34000, 0.01240, 0.02
35000, 0.01223, 0.02
36000, 0.01204, 0.02
37000, 0.01224, 0.02
38000, 0.01226, 0.02
39000, 0.01193, 0.02
40000, 0.01171, 0.02
41000, 0.01196, 0.02
42000, 0.01148, 0.02
43000, 0.01139, 0.02
44000, 0.01114, 0.02
45000, 0.01119, 0.02
46000, 0.01086, 0.02
47000, 0.01102, 0.02
48000, 0.01074, 0.02
49000, 0.01091, 0.02
50000, 0.01098, 0.02
51000, 0.01067, 0.02
52000, 0.01093, 0.02
53000, 0.01050, 0.02
54000, 0.01015, 0.02
55000, 0.01050, 0.02
56000, 0.01010, 0.02
57000, 0.00995, 0.02
58000, 0.01037, 0.02
59000, 0.01016, 0.02
60000, 0.00993, 0.02
61000, 0.01003, 0.02
62000, 0.01001, 0.02
63000, 0.01001, 0.02
64000, 0.00960, 0.02
65000, 0.00961, 0.02
66000, 0.00983, 0.02
67000, 0.00969, 0.02
68000, 0.00948, 0.02
69000, 0.00911, 0.02
70000, 0.00920, 0.02
71000, 0.00961, 0.02
72000, 0.00933, 0.02
73000, 0.00917, 0.02
74000, 0.00914, 0.02
75000, 0.00908, 0.02
76000, 0.00906, 0.02
77000, 0.00925, 0.02
78000, 0.00902, 0.02
79000, 0.00911, 0.02
80000, 0.00922, 0.02
81000, 0.00910, 0.02
82000, 0.00888, 0.02
83000, 0.00893, 0.02
84000, 0.00867, 0.02
85000, 0.00861, 0.02
86000, 0.00860, 0.02
87000, 0.00884, 0.02
88000, 0.00891, 0.02
89000, 0.00868, 0.02
90000, 0.00836, 0.02
91000, 0.00850, 0.02
