scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\TaL_1to8010\img079.png,119.57843675479074,162.61551064523323,121.63714422961448,135.44057197756007,131.51894010876833,107.85389181492218,145.92989243253442,87.67855856164968,166.51696718077164,72.8558647429189,192.8684228585153,67.50322530837721,215.1024635866115,72.8558647429189,229.92515740534233,72.8558647429189,243.10088524421414,77.79676268249582,252.982681123368,86.85507557172019,261.6292525176276,100.85428640052152,125.75455917926192,171.6738235344576,213.86723910171727,184.02606838339995,211.80853162689354,163.43899363516272
labeled-data\TaL_1to8010\img133.png,115.04928031017855,163.85073513012745,122.87236871450872,137.91102094734853,133.9893890785568,113.20653124946384,150.87079037211134,90.14900753143817,169.39915764552484,71.62064025802465,199.4562867779512,69.15019128823619,224.16077647583595,72.03238175298944,236.51302132477824,78.20850417746055,242.68914374924933,87.26681706668495,252.5709396284033,97.9720959357683,264.92318447734556,101.677769390451,128.2250081490504,170.02685755459865,212.2202731218583,181.9673609085762,211.39679013192878,161.38028616033898
labeled-data\TaL_1to8010\img145.png,120.81366123968496,161.38028616033898,131.9306816037331,136.26405496748956,141.40073598792222,113.6182727444286,157.870395786512,94.26642248108561,178.0457290397845,80.67895314724902,199.45628677795125,75.73805520767209,224.9842594657654,73.67934773284838,238.57172879960197,77.38502118753107,246.80655869889685,87.67855856164968,255.45313009315646,97.56035444080356,269.86408241692254,100.85428640052152,125.75455917926189,170.8503405445281,212.2202731218583,184.84955137332946,210.16156564703456,162.20376915026844
labeled-data\TaL_1to8010\img176.png,124.51933469436767,156.85112971572676,131.93068160373306,135.85231347252483,143.45944346274595,112.79478975449913,159.9291032613357,93.85468098612088,176.3987630599255,79.03198716739004,198.63280378802173,74.09108922781314,218.8081370412942,79.03198716739004,229.51341591037757,87.26681706668495,237.74824580967245,98.38383743073305,244.33610972910836,109.91259928974591,243.92436823414366,121.8531026437235,124.5193346943677,173.3207895143166,215.1024635866115,183.20258539347046,214.69072209164673,163.85073513012748
labeled-data\TaL_1to8010\img202.png,117.51972927996701,160.5568031704095,121.22540273464972,135.44057197756007,122.46062721954397,109.91259928974591,139.34202851309848,92.2077150062619,159.9291032613357,83.56114361200224,182.57488548439667,86.0315925817907,202.7502187376691,96.73687145087408,215.1024635866115,102.08951088541573,227.04296694058908,107.85389181492218,237.74824580967245,116.50046320918185,247.63004168882625,123.91181011854724,127.81326665408565,169.20337456466913,216.33768807150577,184.43780987836467,213.86723910171727,163.43899363516266
labeled-data\TaL_1to8010\img245.png,121.63714422961448,159.32157868551528,119.9901782497555,134.20534749266585,130.28371562387412,114.44175573435808,146.75337542246393,102.08951088541579,166.92870867573635,93.44293949115612,190.80971538369155,92.61945650122661,215.1024635866115,94.26642248108558,228.68993292044811,94.67816397605037,239.8069532844962,99.20732042066254,250.51223215357962,105.79518434009844,261.21751102266285,111.55956526960489,127.81326665408565,173.73253100928133,214.27898059668203,183.6143268884352,212.632014616823,164.26247662509218
labeled-data\TaL_1to8010\img253.png,119.57843675479074,159.32157868551525,120.40191974472026,137.4992794523838,132.75416459366258,119.38265367393504,147.98859990735812,106.2069258350632,168.57567465559535,96.32512995590932,194.10364734340956,91.38423201633239,217.16117106143528,89.73726603647341,229.51341591037763,93.0311979961914,241.86566075931992,99.20732042066257,255.86487158812125,101.26602789548627,267.80537494209887,105.38344284513369,123.28411020947345,173.73253100928133,214.27898059668198,184.02606838339992,212.63201461682306,164.67421812005696
labeled-data\TaL_1to8010\img258.png,112.16708984542535,160.96854466537422,114.22579732024906,135.8523134725248,122.8723687145087,115.26523872428757,139.34202851309848,100.030803410592,162.3995522311242,90.97249052136769,186.28055893907936,90.5607490264029,209.33808265710505,95.91338846094459,221.6903275060475,100.03080341059206,231.57212338520125,108.26563330988691,239.8069532844962,114.44175573435805,251.33571514350908,116.50046320918179,122.46062721954397,171.26208203949287,212.632014616823,186.08477585822365,211.80853162689354,166.73292559488064
