scorer,,,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,,,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon,thyroid1,thyroid1,thyroid2,thyroid2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,JA_swallow,img264.png,141.15541591651953,73.68433518029752,130.66792225271365,53.1288475992379,134.86291971823596,31.734360525073868,153.32090856653446,18.310368635402313,175.55439513380293,17.471369142297846,192.7538847424446,30.056361538864905,203.2413784062506,49.353349880267785,208.6948751114296,59.84084354407369,216.2458705493699,66.97233923546173,226.73336421317578,69.06983796822288,238.47935711663843,71.1673367009841,157.09640628550454,81.23533061823775,219.18236877523555,133.67279893726732,217.5043697890266,115.63430983552115,123.11692681477338,113.53681110275994,,
labeled-data,JA_swallow,img269.png,136.12141895789273,74.94283441995421,126.89242453374352,56.904345318208044,133.18492073202708,32.992859764730554,153.3209085665344,22.505366100924647,176.8128943734597,22.505366100924647,190.6563860096835,38.44635646990966,199.04638094072823,54.387346838894615,207.43637587177295,64.03584100959606,220.86036776144448,65.71383999580502,233.86485990456384,67.39183898201398,244.35235356836978,70.74783695443188,157.09640628550454,82.49382985789444,217.5043697890266,131.57530020450614,216.66537029592217,112.27831186310326,120.59992833545998,112.6978116096555,,
labeled-data,JA_swallow,img273.png,143.67241439583296,81.65483036478997,131.08742199926593,64.87484050270052,133.60442047857924,44.319352921640956,152.06240932687768,34.25135900438727,173.876396147594,36.34885773714845,191.91488524934016,49.77284962682003,208.2753753648774,62.77734176993931,219.60186852178782,65.29434024925277,233.44536015801162,65.29434024925277,243.09385432871306,62.35784202338712,254.8398472321756,58.16284455786476,161.2914037510269,86.68882732341683,216.2458705493699,132.4142996976106,215.4068710562654,113.11731135620772,122.69742706822116,110.18081313034207,,
labeled-data,JA_swallow,img276.png,139.05791718375838,78.71833213892432,124.79492580098231,60.67984303717816,124.79492580098231,38.44635646990966,145.7699131285941,28.79786229920822,169.2618989355194,32.153860271626115,182.68589082519094,45.15835241474542,199.88538043383272,57.74334481131251,210.79237384419082,60.26034329062591,222.1188670011012,61.518842530282626,232.18686091835485,59.84084354407369,243.51335407526523,55.64584607855133,171.35939766828056,91.30332453549141,223.3773662407579,126.54130324587928,223.79686598731018,108.08331439758089,128.15092377340022,105.98581566481971,,
labeled-data,JA_swallow,img280.png,,,,,,,,,,,,,,,,,,,,,,,178.49089335966863,88.36682630962576,223.79686598731018,129.47780147174495,222.9578664942057,109.34181363723758,126.4729247871913,113.53681110275997,,
labeled-data,JA_swallow,img284.png,,,,,,,,,,,,,,,,,,,,,,,181.00789183898212,86.68882732341686,227.99186345283255,131.99479995105835,226.73336421317578,111.85881211655104,126.05342504063906,113.53681110275997,,
labeled-data,JA_swallow,img288.png,,,,,,,,,,,,,,,,,,,,,,,181.42739158553428,90.04482529583473,226.73336421317583,133.67279893726732,225.89436472007134,112.6978116096555,128.15092377340022,110.6003128768943,,
labeled-data,JA_swallow,img292.png,,,,,,,,,,,,,,,,,,,,,,,173.45689640104177,91.72282428204369,224.63586548041468,129.47780147174493,223.3773662407579,108.08331439758089,132.34592123892259,105.98581566481971,,
