scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\TaL_lips_training\img0055.png,54.17575590255987,132.7056587556351,277.38310020089716,116.36429562194701,117.4457895215296,79.80857125541647,119.55132336299161,136.42847080501883,162.5922077922077,73.2455715016691,166.8221242172461,140.31996052727763,214.5010302718099,73.61111041680266,215.21624803282225,133.4880414001024
labeled-data\TaL_lips_training\img0098.png,58.20767386791974,122.56175646056082,278.6324677794439,108.54485606633224,128.80835429229413,80.75545165298021,128.33491409351225,118.63066755552862,166.21785044224063,78.68403547671846,168.6349455422625,116.7532833020638,210.4263740520003,75.69117678115717,213.55414987424615,115.31658616405562
labeled-data\TaL_lips_training\img0200.png,62.05328626405255,129.04635192872942,268.32964561816397,113.93900382215975,131.64899548498525,95.01674842231381,130.65937683297182,115.73193555695948,163.19648156721317,93.18660607685001,163.19648156721317,112.52336687702544,200.95757007636314,93.73999514074566,202.5214579874861,110.27969699525408
labeled-data\TaL_lips_training\img0252.png,65.8408078543074,126.2057107360383,265.15913154146835,111.52906457380078,122.26593508050897,99.40724770038506,122.18019150934816,120.52442835065602,155.3409224921419,94.99942740186646,156.54947004215288,118.56610462708025,190.73957564676152,96.17890988007284,193.79642632475202,113.924846758097
labeled-data\TaL_lips_training\img0384.png,98.98162176903725,126.2057107360383,283.14985909517884,116.73690676040118,155.321005424078,103.9540213932911,155.321005424078,106.79466258598222,188.43851617995261,103.65039104541864,188.43851617995267,106.76440410418311,225.39015484379252,99.69305960425442,225.39015484379252,101.58682039938182
labeled-data\TaL_lips_training\img0404.png,102.76914335929209,130.46667252507498,278.4154571073603,122.41818914578346,159.63912959388855,98.96238869199016,157.6882064179873,116.73690676040118,190.21795221353233,96.97750591949483,190.21795221353233,118.330738322451,225.43117607197547,100.5541964306573,229.32058238598205,116.17772299045853
labeled-data\TaL_lips_training\img0621.png,95.66754037756428,118.63066755552862,283.14985909517884,112.00250477258263,155.321005424078,94.95865761643586,154.84756522529614,98.7461792066907,186.65908014637296,93.86349286073039,186.65908014637296,98.75694195307452,219.70887245841027,92.11801642374473,219.70887245841027,95.4320978152177
labeled-data\TaL_lips_training\img0633.png,98.5081815702554,120.05098815187418,285.0436198903063,115.31658616405562,152.00692403260504,94.48521741765398,152.006924032605,98.27273900790885,185.32450312118817,92.08405682715073,184.8796441127933,98.31208294467962,219.70887245841027,92.11801642374473,219.23543225962845,96.37897821278142
labeled-data\TaL_lips_training\img0915.png,121.23331111178445,114.84314596527378,306.82186903427163,99.69305960425442,176.6258143692615,75.54760946637981,175.67893397169777,105.84778218841853,207.5674535409342,74.28969649135391,210.2366075913037,104.9849680706034,246.694963788976,74.12728887003422,249.06216478288525,101.58682039938182
labeled-data\TaL_lips_training\img0967.png,116.49890912396589,114.3697057664919,308.715629829399,98.7461792066907,176.71155794042232,81.9471227262303,177.12783575843025,97.29727741995819,212.01604362488337,74.73455549974884,212.90576164167322,96.087787902705,249.0621647828853,77.91481046028906,250.95592557801274,92.11801642374473
labeled-data\TaL_lips_training\img0973.png,116.49890912396589,114.84314596527378,307.29530923305344,95.90553801399957,179.4664555619526,77.91481046028906,178.5481563547758,96.23607226084673,212.90576164167322,74.28969649135391,212.4609026332783,95.19806988591517,248.58872458410343,77.44137026150722,249.0621647828853,89.27737523105358
labeled-data\TaL_lips_training\img1027.png,63.94704705917997,80.75545165298021,259.4778491560861,85.96329383958061,115.55202872640217,59.45064270779676,116.02546892518404,63.23816429805157,156.4086675755184,57.8299131807419,155.96380856712352,66.7270933486403,196.98374291688123,60.39752310536042,196.98374291688128,65.60536529196085
labeled-data\TaL_lips_training\img1056.png,93.77377958243684,104.42746159207294,274.1544953183236,108.68842338110966,148.21940244235017,67.49912608708826,149.58256065792182,107.54147465083739,187.54879816316281,68.06167037382505,184.8796441127933,114.32700724689673,226.33703524135626,71.76008787612494,222.90862908833554,114.72882120372603
labeled-data\TaL_lips_training\img1185.png,83.35809520923604,75.07416926759794,287.8842610829974,86.43673403836246,148.2194024423502,40.827427850778804,142.06467985818605,71.76008787612494,187.54879816316281,48.93273301284347,186.21422113797803,80.07286360048789,232.46317663513344,48.790167658909525,229.17767643404738,81.7023320505439
labeled-data\TaL_lips_training\img1264.png,91.40657858852757,95.4320978152177,278.4154571073603,100.6399400018181,146.32564164722277,55.66312111754189,144.43188085209536,103.00714099572741,185.7693621295831,60.94392623950631,182.21049006242373,114.77186625529166,224.9167146450107,61.81784370170601,226.33703524135626,111.52906457380078
labeled-data\TaL_lips_training\img1301.png,86.19873640192716,86.43673403836246,292.61866307081596,96.85241841156326,135.4365170752401,49.981838732159616,136.85683767158565,88.3304948334899,185.7693621295831,52.93646408839774,183.98992609600344,97.86722393628469,231.4877150471828,55.33258687069468,231.07143722917482,94.48521741765398
