scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\008_xaud\img041.png,86.35968059274254,99.86019229389396,259.55006489100697,96.08631762731795,121.68908899571882,100.67085783267811,121.23340432950782,101.1542360421395,163.9771295390661,105.96284218834379,164.4076382568676,106.01571168000365,215.61048213200004,99.4296835760924,215.58530618359052,100.7992551695663
labeled-data\008_xaud\img125.png,88.4618722849313,103.68441885728888,251.80090797057935,103.60889101206055,127.46445156084583,106.62245203667129,130.17338360970234,113.58863696156516,165.90308959238885,115.0287012105855,171.37130558692056,128.0975360299292,204.16549598506563,104.92559311387464,214.54553951428042,121.31261793358331
labeled-data\008_xaud\img167.png,85.37278341509219,105.88731434311549,256.48615196957735,98.9991748582909,126.09487996737194,99.83501634548452,127.4619339660049,112.52369434384556,163.49626892444573,103.73477075410779,166.1296731280738,119.99339823692836,213.15330956723798,100.69603378108758,214.49518761746154,112.32228675656998
labeled-data\008_xaud\img206.png,86.71466146531571,113.20596254574156,255.72583832761208,103.30426203630626,122.14477366192982,96.64270608716669,120.3975628423142,129.0089053623512,161.6987062080112,94.31393085929287,163.90160169383782,141.36526084170748,213.43024499974203,92.66742383331513,217.60945243571004,132.04764233537134
labeled-data\008_xaud\img219.png,84.71317356676471,102.44324460070317,259.9050457635802,92.89652496384107,117.35630827445306,89.57833496347601,120.01488842649067,98.74741537419646,156.05174097977235,87.47614327128724,156.4822496975739,107.53382136909323,207.43081649377083,86.20979306629206,208.7223426471754,93.76005999428506
labeled-data\008_xaud\img243.png,82.1301212599555,96.41612255148169,265.9573437612112,90.81950922006172,121.45998786519283,93.95894998671966,121.05465509580077,108.31931095946794,161.343725335438,96.03596573049902,163.92677764224723,122.145941825936,213.8632713123844,92.21173916710413,215.7111859256378,108.39735639953724
labeled-data\008_xaud\img274.png,85.14368228456624,97.80835249852407,262.0827653009974,92.9720528090694,123.89198448154538,102.92410521532358,123.89198448154538,103.53336316683223,164.33211041163938,108.92605131613564,164.81297102625976,109.18032839507109,214.34664952184576,99.93572013912231,214.3718254702553,102.4180686522937
