scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\TaL_1to8011\img007.png,113.81405582528433,163.02725214019796,117.51972927996701,137.4992794523838,125.75455917926192,111.55956526960489,143.0477019677812,93.03119799619137,163.63477671601842,82.32591912710802,186.28055893907938,78.20850417746055,209.7498241520698,83.56114361200224,222.5138104959769,87.26681706668495,234.04257235498974,89.32552454150866,246.80655869889685,88.50204155157917,258.33532055790965,93.44293949115612,126.5780421691914,175.79123848410507,217.57291255639998,180.732136423682,215.925946576541,159.32157868551525
labeled-data\TaL_1to8011\img090.png,112.57883134039008,162.20376915026847,117.93147077493177,135.44057197756007,127.81326665408565,113.20653124946386,143.04770196778117,94.26642248108561,164.87000120091264,84.38462660193173,189.1627494038326,80.26721165228429,211.80853162689354,84.79636809689649,223.74903498087113,87.26681706668495,235.68953833484872,87.67855856164968,250.1004906586148,88.91378304654393,263.6879599924514,95.91338846094459,127.4015251591209,169.61511605963386,217.57291255639998,179.49691193878772,215.51420508157625,159.73332018048
labeled-data\TaL_1to8011\img137.png,113.81405582528433,161.79202765530374,119.9901782497555,133.7936059977011,131.1071986138036,110.32434078471064,149.22382439225237,92.20771500626188,170.63438213041908,81.91417763214326,193.69190584844478,79.85547015731953,215.1024635866115,85.61985108682595,227.45470843555384,88.09030005661444,241.0421777693904,89.32552454150868,253.39442261833275,90.14900753143817,265.3349259723103,94.26642248108561,127.81326665408565,170.02685755459862,217.57291255639998,180.732136423682,215.1024635866115,159.32157868551528
labeled-data\TaL_1to8011\img151.png,120.40191974472023,161.38028616033898,129.87197412890936,136.26405496748959,142.63596047281644,113.6182727444286,155.39994681672354,94.26642248108561,173.92831409013704,80.26721165228429,195.75061332326848,71.62064025802465,217.16117106143523,76.97327969256631,227.8664499305186,82.73766062207275,237.74824580967245,88.50204155157917,247.6300416888263,95.0899054710151,257.1000960730155,101.67776939045103,123.69585170443818,171.6738235344576,217.98465405136474,181.9673609085762,217.16117106143523,162.6155106452332
labeled-data\TaL_1to8011\img163.png,122.87236871450872,159.73332018047998,128.22500814905038,132.97012300777163,128.2250081490504,106.2069258350632,145.51815093756966,86.85507557172019,164.87000120091267,72.03238175298938,189.1627494038326,71.62064025802462,208.1028581722109,84.38462660193176,216.3376880715057,96.32512995590935,224.9842594657654,103.73647686527474,232.39560637513077,114.03001423939332,237.7482458096724,125.14703460344143,124.10759319940294,171.6738235344576,215.925946576541,181.1438779186467,214.69072209164673,163.027252140198
labeled-data\TaL_1to8011\img173.png,127.81326665408565,158.4980956955858,140.98899449295746,137.91102094734853,146.7533754224639,114.85349722932284,159.10562027140622,93.85468098612085,175.575280069996,78.20850417746055,195.7506133232685,65.85625932851823,217.98465405136469,71.20889876305989,228.68993292044811,76.97327969256634,236.10127982981354,86.44333407675546,244.74785122407312,93.85468098612085,252.982681123368,100.030803410592,125.75455917926192,168.7916330697044,217.16117106143523,180.3203949287172,215.1024635866115,160.96854466537428
labeled-data\TaL_1to8011\img188.png,122.46062721954397,158.08635420062103,127.4015251591209,134.20534749266585,139.34202851309848,116.08872171421706,159.10562027140622,103.32473537030998,175.98702156496077,91.79597351129718,195.7506133232685,81.0906946422138,220.04336152618842,81.91417763214326,229.92515740534228,88.5020415515792,238.5717287996019,92.20771500626188,248.04178318379107,95.91338846094459,258.33532055790965,100.85428640052152,126.98978366415614,167.55640858481016,,,215.51420508157625,164.67421812005693
labeled-data\TaL_1to8011\img193.png,117.93147077493177,158.90983719055052,124.10759319940294,135.44057197756007,138.51854552316902,116.50046320918182,156.22342980665303,105.79518434009847,174.3400555851018,92.61945650122661,192.8684228585153,82.73766062207275,220.04336152618842,84.38462660193173,227.86644993051854,89.32552454150866,235.27779683988402,98.79557892569784,240.6304362744257,106.61866733002793,246.3948172039321,114.85349722932284,124.10759319940294,172.90904801935184,216.33768807150577,182.7908438985057,215.1024635866115,164.6742181200569
