scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,vallecula,vallecula,tongueRoot1,tongueRoot1,tongueRoot2,tongueRoot2,tongueBody1,tongueBody1,tongueBody2,tongueBody2,tongueDorsum1,tongueDorsum1,tongueDorsum2,tongueDorsum2,tongueBlade1,tongueBlade1,tongueBlade2,tongueBlade2,tongueTip1,tongueTip1,tongueTip2,tongueTip2,hyoid,hyoid,mandible,mandible,shortTendon,shortTendon
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\ArticulateAnonymized_01\img015.png,113.40231433031956,166.7329255948807,120.813661239685,137.49927945238375,134.81287206848629,109.91259928974593,152.92949784693508,89.73726603647344,177.22224604985502,79.85547015731953,201.92673574773963,76.14979670263679,226.63122544562432,81.0906946422138,238.1599873046372,88.09030005661441,248.86526617372056,95.50164696597984,258.7470620528744,102.50125238038048,270.2758239118872,111.97130676456962,116.2845047950728,187.73174183808263,229.9251574053424,174.1442725042461,223.3372934859064,153.14545626104407
labeled-data\ArticulateAnonymized_01\img038.png,127.81326665408564,162.61551064523323,126.5780421691914,133.7936059977011,136.45983804834523,106.61866733002792,155.81168831168827,86.44333407675549,178.04572903978448,74.91457221774257,202.3384772427044,72.44412324795414,228.27819142548336,77.79676268249582,239.39521178953143,86.85507557172019,250.5122321535796,95.50164696597984,262.0409940125924,102.91299387534522,273.1580143766405,110.7360822796754,118.75495376486126,186.9082588481532,231.1603818902366,172.49730652438714,223.7490349808712,150.6750072912556
labeled-data\ArticulateAnonymized_01\img047.png,121.63714422961444,165.49770110998645,125.75455917926192,135.02883048259534,136.4598380483453,105.38344284513371,154.57646382679405,87.26681706668495,175.98702156496077,76.5615381976016,201.92673574773968,74.09108922781311,226.2194839506596,78.62024567242531,236.924762819743,86.44333407675543,248.45352467875588,95.0899054710151,258.7470620528744,102.08951088541576,271.0993069018167,110.7360822796754,117.93147077493175,186.08477585822368,231.98386488016595,173.7325310092813,222.9255519909417,152.73371476607934
labeled-data\ArticulateAnonymized_01\img057.png,121.63714422961448,164.2624766250922,124.9310761893324,132.97012300777163,137.28332103827475,105.7951843400984,154.98820532175878,88.50204155157917,178.4574705347492,75.73805520767209,203.57370172759872,72.44412324795417,227.45470843555384,76.5615381976016,238.1599873046372,84.38462660193176,248.45352467875577,92.61945650122664,259.1588035478392,99.6190619156273,271.0993069018168,109.08911629981642,118.75495376486126,186.9082588481532,232.8073478700956,176.20297997906982,224.98425946576543,153.14545626104407
labeled-data\ArticulateAnonymized_01\img072.png,118.75495376486128,163.02725214019796,121.22540273464976,131.7348985228774,135.6363550584158,104.5599598552042,154.1647223318293,86.85507557172022,177.63398754481972,81.09069464221378,202.3384772427044,80.67895314724902,226.21948395065968,81.91417763214324,239.39521178953143,85.61985108682595,250.1004906586148,91.79597351129712,263.68795999245134,99.20732042066255,274.8049803564995,104.55995985520424,117.93147077493175,188.14348333304736,231.57212338520128,175.7912384841051,226.63122544562432,156.0276467257973
labeled-data\ArticulateAnonymized_01\img085.png,108.04967489577793,165.49770110998642,110.1083823706016,134.61708898763058,124.10759319940291,108.26563330988694,145.51815093756966,91.79597351129712,167.3404501707011,82.32591912710802,194.92713033333905,79.03198716739004,221.27858601108264,81.09069464221375,236.51302132477824,82.32591912710802,248.04178318379107,85.20810959186122,259.9822865377687,86.44333407675543,272.334531386711,86.03159258179076,117.519729279967,192.26089828269485,231.16038189023655,176.6147214740345,225.8077424556949,154.38068074593832
labeled-data\ArticulateAnonymized_01\img092.png,105.16748443102468,163.02725214019796,106.40270891591892,134.20534749266585,119.9901782497555,111.5595652696049,136.45983804834526,95.5016469659798,160.7525862512652,88.09030005661444,185.0453344541851,84.79636809689649,212.2202731218583,86.44333407675546,222.92555199094167,86.85507557172019,234.04257235498972,87.67855856164968,246.39481720393223,88.50204155157917,256.68835457805073,91.38423201633242,117.51972927996704,188.14348333304736,230.7486403952717,176.61472147403452,224.98425946576543,153.14545626104407
labeled-data\ArticulateAnonymized_01\img135.png,126.16630067422668,161.79202765530374,136.87157954331002,134.20534749266585,144.6946679476402,108.6773748048517,156.223429806653,85.20810959186122,171.4578651203486,67.91496680334194,193.28016435348005,60.50361989397652,216.3376880715057,65.8562593285182,226.2194839506596,69.56193278320094,236.10127982981345,75.32631371270736,244.7478512240731,81.09069464221375,253.80616411329743,86.85507557172019,117.93147077493175,186.4965173531884,235.68953833484872,167.9681500797749,229.51341591037755,146.14585084664344
