scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
bodyparts,leftLip,leftLip,rightLip,rightLip,topleftinner,topleftinner,bottomleftinner,bottomleftinner,topmidinner,topmidinner,bottommidinner,bottommidinner,toprightinner,toprightinner,bottomrightinner,bottomrightinner
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\062_aud\img006.png,72.2284207505202,80.48729999282486,234.5302073616991,78.76526512161871,111.40471407045993,71.01610820119109,112.26573150606296,70.58559948338956,152.7335509794074,70.15509076558803,153.5945684150104,70.58559948338956,197.07594891296552,71.01610820119109,197.07594891296546,71.44661691899265
labeled-data\062_aud\img101.png,75.24198177513094,89.95849178445863,224.6285068522637,87.37543947764942,110.54369663485684,68.43305589438188,108.39115304584917,92.54154409126784,154.88609456841502,61.54491640955729,147.56744636578892,93.40256152687098,196.21493147736246,66.71102102317576,189.75730071033936,93.83307024467246
labeled-data\062_aud\img132.png,73.51994690392479,83.93136973523715,233.23868120829442,81.34831742842795,111.40471407045993,64.98898615196958,111.83522278826146,79.62628255722183,155.74711200401808,58.10084666714502,153.1640596972089,81.34831742842795,201.81154480878232,62.836442562961906,194.06238788835472,84.79238717084024
labeled-data\062_aud\img224.png,79.11656023534476,89.5279830666571,232.37766377269142,88.66696563105404,112.26573150606299,69.29407332998497,113.98776637726911,92.54154409126781,153.5945684150104,59.82288153835114,152.7335509794074,97.27713998708475,197.50645763076702,71.01610820119109,194.92340532395778,95.98561383368016
labeled-data\062_aud\img269.png,83.42164741336012,85.22289588864174,227.6420678768745,85.22289588864174,114.41827509507064,76.18221281480953,115.27929253067373,80.48729999282489,152.73355097940734,74.46017794360338,150.1504986725981,85.22289588864177,193.20137045275166,75.32119537920644,189.7573007103393,84.79238717084021
labeled-data\062_aud\img282.png,74.81147305732941,90.81950922006172,234.09969864389754,91.25001793786325,110.11318791705531,67.14152974097726,108.8216617636507,102.01273588290164,152.73355097940734,61.11440769175579,147.56744636578887,111.91443639233694,198.36747506637025,67.14152974097726,197.50645763076702,114.06697998134464
labeled-data\062_aud\img364.png,77.82503408194017,78.76526512161871,236.68275095070672,78.33475640381718,113.98776637726911,64.98898615196958,114.84878381287223,74.02966922580183,155.31660328621658,61.11440769175576,152.73355097940734,76.61272153261106,198.36747506637008,62.836442562961935,196.21493147736246,77.90424768601565
